CA,3862289,3862289-1
NV,3862292,3862292-1
CA,3862296,3862296-1
CT,3862319,3862319-1
CT,3862327,3862327-1
MN,3862341,3862341-1
MN,3862345,3862345-1
WA,3862351,3862351-1
CA,3862355,3862355-1
CA,3862360,3862360-1
CA,3862362,3862362-1
CA,3862375,3862375-1
CA,3862377,3862377-1
CT,3862385,3862385-1
CA,3862398,3862398-1
CA,3862406,3862406-1
OK,3862410,3862410-1
CT,3862413,3862413-1
CA,3862420,3862420-1
CA,3862423,3862423-1
CT,3862428,3862428-1
CA,3862431,3862431-1
MN,3862432,3862432-1
CA,3862436,3862436-1
CA,3862449,3862449-1
CA,3862468,3862468-1
CA,3862477,3862477-1
CA,3862487,3862487-1
CA,3862489,3862489-1
OK,3862497,3862497-1
CA,3862499,3862499-1
CA,3862508,3862508-1
CA,3862517,3862517-1
CA,3862526,3862526-1
CA,3862528,3862528-1
CA,3862530,3862530-1
CA,3862535,3862535-1
CA,3862541,3862541-1
CA,3862543,3862543-1
CA,3862545,3862545-1
MN,3862555,3862555-1
MT,3862582,3862582-1
CT,3862595,3862595-1
CA,3862596,3862596-1
CA,3862602,3862602-1
WA,3862608,3862608-1
MN,3862617,3862617-1
CA,3862622,3862543-1
CA,3862624,3862624-1
CA,3862626,3862626-1
CA,3862627,3862627-1
CA,3862635,3862635-1
CT,3862644,3862644-1
CA,3862646,3862646-1
CA,3862692,3862692-1
CA,3862693,3862693-1
CA,3862694,3862694-1
CA,3862699,3862699-1
MN,3862703,3862703-1
CT,3862705,3862705-1
CA,3862726,3862726-1
CT,3862730,3862730-1
CA,3862731,3862731-1
CT,3862741,3862705-1
WA,3862742,3862742-1
CT,3862747,3862747-1
MN,3862753,3862753-1
CA,3862757,3862757-1
CA,3862761,3862761-1
WA,3862764,3859925-1
CA,3862766,3862766-1
MN,3862775,3862775-1
CA,3862787,3862787-1
CA,3862791,3862791-1
CT,3862793,3862793-1
CT,3862803,3862803-1
MN,3862814,3862814-1
CT,3862815,3862815-1
CA,3862850,3862850-1
CA,3862852,3862852-1
CA,3862866,3862866-1
CA,3862875,3862875-1
CT,3862883,3862883-1
CT,3862886,3862886-1
OK,3862900,3862900-1
CA,3862910,3862910-1
CT,3862933,3862933-1
CA,3862951,3862951-1
CA,3862969,3860629-2
CA,3862970,3862970-1
MN,3862989,3862989-1
CT,3862991,3862991-1
CT,3862992,3862992-1
OK,3862993,3862993-1
OK,3862994,3860664-1
OK,3862997,3862255-1
CA,3862999,3862999-1
OK,3863002,3863002-1
CT,3863005,3863005-1
MN,3863017,3863017-1
MN,3863019,3863019-1
WA,3863021,3862351-2
CA,3863027,3863027-1
CA,3863032,3863032-1
CA,3863034,3863032-2
WA,3863037,3862351-2
CA,3863039,3863039-1
CA,3863040,3863040-1
CT,3863049,3863049-1
CA,3863060,3863060-1
CT,3863073,3863073-1
CA,3863082,3863082-1
CA,3863093,3863093-1
CA,3863094,3863093-1
CT,3863098,3863098-1
CT,3863103,3863103-1
CA,3863115,3863115-1
CT,3863158,3860877-1
CA,3863163,3863163-1
CA,3863175,3863175-1
CA,3863176,3863176-1
CT,3863178,3863178-1
MN,3863180,3863180-1
CT,3863182,3863182-1
CA,3863185,3863185-1
CA,3863192,3863192-1
MN,3863195,3863195-1
CA,3863197,3863197-1
OK,3863200,3863200-1
OK,3863202,3863202-1
WA,3863206,3863206-1
CA,3863230,3863230-1
CA,3863235,3863235-1
MN,3863237,3863237-1
CA,3863242,3863242-1
CA,3863250,3863250-1
CA,3863251,3863251-1
CA,3863261,3863261-1
CT,3863262,3863262-1
MN,3863298,3863298-1
CA,3863332,3861783-3
CA,3863355,3863355-1
CA,3863357,3863357-1
MN,3863369,3863369-1
CT,3863370,3863370-1
CA,3863383,3863383-1
OK,3863393,3863393-1
CA,3863395,3863395-1
CA,3863397,3863397-1
CA,3863404,3863404-1
CA,3863421,3863421-1
CA,3863456,3863456-1
WA,3863462,3863462-1
MN,3863463,3863463-1
CA,3863464,3863464-1
MN,3863472,3863472-1
CA,3863477,3863477-1
CA,3863481,3863481-1
CT,3863486,3863486-1
CT,3863487,3863487-1
OK,3863489,3863489-1
CA,3863493,3863493-1
MN,3863501,3863501-1
CA,3863504,3863504-1
CT,3863505,3863505-1
CA,3863508,3863508-1
CA,3863512,3863512-1
MN,3863517,3863517-1
CA,3863534,3863534-1
CA,3863538,3863538-1
CA,3863539,3863539-1
CA,3863541,3863541-1
CT,3863551,3863551-1
AK,3863553,3863553-1
WV,3863554,3863554-1
CA,3863555,3863555-1
CA,3863558,3863558-1
CA,3863570,3863570-1
CT,3863576,3863576-1
CT,3863584,3863584-1
CA,3863590,3863590-1
CT,3863601,3863601-1
CA,3863610,3862543-1
MN,3863622,3863622-1
CA,3863625,3863625-1
CA,3863635,3863635-1
WA,3863639,3863639-1
WV,3863657,3863657-1
CA,3863668,3863668-1
CA,3863676,3862646-1
CA,3863677,3862646-1
OK,3863687,3863687-1
CA,3863688,3863688-1
WA,3863693,3863693-1
AK,3863694,3863694-1
CA,3863697,3863697-1
OK,3863716,3863716-1
OK,3863720,3863720-1
CA,3863723,3863723-1
CA,3863733,3863733-1
CT,3863742,3863742-1
CA,3863748,3863748-1
CA,3863761,3863761-1
CA,3863767,3863767-1
OK,3863774,3863774-1
CA,3863784,3863784-1
CA,3863795,3863795-1
CA,3863807,3863807-1
CA,3863810,3863810-1
WA,3863811,3863811-1
MN,3863817,3863817-1
MN,3863819,3863819-1
CA,3863820,3858747-1
CT,3863824,3863824-1
CT,3863826,3863826-1
CA,3863829,3863829-1
CA,3863831,3863831-1
CA,3863834,3863834-1
CT,3863836,3863836-1
CT,3863839,3863839-1
CA,3863845,3863845-1
CA,3863852,3863852-1
CA,3863855,3863855-1
WA,3863867,3863867-1
CT,3863868,3863868-1
CA,3863870,3863870-1
CT,3863871,3863871-1
CA,3863881,3863881-1
CA,3863888,3863888-1
OK,3863894,3863894-1
WV,3863897,3863897-1
MT,3863915,3863915-1
CA,3863918,3863918-1
CA,3863931,3863931-1
CA,3863940,3863940-1
CA,3863947,3863947-1
CA,3863952,3863952-1
CA,3863953,3863953-1
CT,3863966,3863966-1
CA,3863967,3863967-1
CA,3863968,3863968-1
MN,3863985,3863985-1
CT,3863995,3863995-1
MN,3863999,3863999-1
CT,3864005,3864005-1
MN,3864009,3864009-1
CT,3864017,3864017-1
CA,3864024,3864024-1
CA,3864029,3864029-1
CA,3864041,3864041-1
WA,3864043,3864043-1
CA,3864045,3864045-1
MN,3864052,3864052-1
MN,3864055,3864055-1
MN,3864068,3864068-1
CA,3864070,3864070-1
CT,3864080,3864080-1
CA,3864098,3864098-1
CT,3864100,3864100-1
OK,3864103,3864103-1
CT,3864147,3864147-1
OK,3864157,3864157-1
CA,3864162,3864162-1
CT,3864168,3864168-1
CA,3864178,3864178-1
CA,3864180,3864180-1
CA,3864184,3864184-1
CA,3864208,3864208-1
WA,3864211,3864211-1
CA,3864230,3864230-1
CA,3864239,3859119-1
OK,3864243,3864243-1
CA,3864259,3864259-1
CA,3864265,3864265-1
CA,3864267,3864267-1
OK,3864279,3864279-1
CA,3864280,3864280-1
CA,3864282,3860533-1
CA,3864284,3864284-1
CA,3864286,3860625-1
CA,3864309,3864309-1
CT,3864313,3864313-1
MN,3864314,3864314-1
CA,3864320,3864320-1
NV,3864327,3864327-1
CA,3864334,3862229-1
CA,3864342,3864342-1
CT,3864345,3864345-1
CT,3864351,3864351-1
CA,3864364,3860629-2
CA,3864376,3860629-2
CT,3864392,3864392-1
MN,3864397,3864397-1
CA,3864404,3864404-1
OK,3864407,3860664-1
CA,3864417,3864417-1
OK,3864423,3864423-1
OK,3864425,3864425-1
WV,3864434,3864434-1
OK,3864445,3864445-1
CA,3864451,3864451-1
OK,3864455,3864455-1
CT,3864458,3864458-1
CA,3864460,3864460-1
CT,3864476,3864476-1
CA,3864501,3864501-1
CA,3864503,3864503-1
MN,3864506,3864506-1
CT,3864511,3864511-1
CA,3864518,3864518-1
CA,3864522,3864522-1
CA,3864529,3864529-1
CA,3864533,3864533-1
CA,3864538,3864538-1
CA,3864539,3864539-1
CA,3864542,3864542-1
CT,3864551,3864551-1
CT,3864562,3864562-1
CT,3864566,3864566-1
CA,3864568,3864568-1
CT,3864569,3864569-1
CA,3864587,3864587-1
MN,3864596,3864596-1
CA,3864607,3864607-1
CA,3864611,3864611-1
CA,3864615,3864615-1
CA,3864623,3864623-1
CA,3864632,3864632-1
MN,3864645,3864645-1
CA,3864647,3864647-1
CA,3864649,3864649-1
MN,3864657,3864657-1
CA,3864660,3864660-1
CA,3864661,3864660-1
OK,3864667,3864667-1
CA,3864671,3864671-1
CA,3864673,3864673-1
CA,3864676,3864676-1
CA,3864687,3864687-1
CA,3864689,3864689-1
CT,3864716,3864716-1
CT,3864717,3864716-1
CT,3864718,3864716-1
CT,3864720,3864716-1
CT,3864723,3864723-1
CT,3864725,3864716-1
CA,3864732,3864732-1
CA,3864734,3864734-1
CA,3864735,3864735-1
CA,3864740,3864740-1
CA,3864741,3864741-1
CA,3864747,3864747-1
CA,3864749,3864749-1
CA,3864750,3864750-1
CA,3864751,3864751-1
CA,3864752,3864752-1
MN,3864754,3864754-1
CA,3864755,3864755-1
CA,3864760,3864760-1
CA,3864766,3864766-1
CA,3864768,3864768-1
CA,3864781,3864781-1
CA,3864785,3864785-1
CA,3864819,3864819-1
CT,3864823,3864823-1
CA,3864824,3864824-1
CA,3864825,3864825-1
CA,3864828,3864828-1
MN,3864834,3864834-1
CT,3864849,3864849-1
CA,3864851,3864851-1
CA,3864855,3864855-1
MN,3864857,3864857-1
ND,3864858,3864858-1
MN,3864864,3864864-1
CA,3864867,3864867-1
CA,3864911,3860088-1
WV,3864944,3864944-1
CT,3864950,3864950-1
CA,3864953,3864953-1
CA,3864960,3864960-1
CA,3864965,3864965-1
CA,3864974,3864974-1
CA,3864976,3861213-1
CA,3864978,3864978-1
CA,3864985,3864985-1
CA,3864995,3864995-1
CT,3864997,3864997-1
CT,3865012,3865012-1
CA,3865026,3865026-1
CA,3865029,3865029-1
CA,3865041,3865041-1
OK,3865052,3865052-1
CA,3865053,3865053-1
CA,3865055,3865055-1
CA,3865061,3865061-1
CA,3865066,3865066-1
CA,3865067,3865067-1
CA,3865072,3865072-1
CA,3865096,3865096-1
CA,3865118,3865118-1
CA,3865123,3865123-1
MN,3865131,3865131-1
MN,3865133,3865133-1
MN,3865134,3865134-1
CA,3865139,3865139-1
CA,3865140,3865140-1
CA,3865142,3865142-1
MN,3865166,3865166-1
ND,3865172,3865172-1
CA,3865173,3865173-1
CA,3865180,3865180-1
CT,3865194,3865194-1
WA,3865196,3859810-2
WV,3865197,3865197-1
NV,3865198,3865198-1
OK,3865201,3865201-1
CA,3865212,3865212-1
CA,3865217,3865217-1
MN,3865224,3865224-1
CA,3865233,3865233-1
CA,3865245,3865245-1
CA,3865246,3865245-1
WA,3865251,3865251-1
CA,3865254,3858978-1
CT,3865283,3865283-1
WA,3865287,3865287-1
CA,3865289,3865289-1
MN,3865291,3865291-1
CA,3865307,3865307-1
WA,3865308,3865308-1
CA,3865319,3865319-1
MN,3865322,3865322-1
CA,3865323,3865323-1
CA,3865325,3865325-1
CA,3865326,3865326-1
OK,3865334,3865334-1
CA,3865339,3865339-1
CT,3865347,3865347-1
CA,3865348,3865348-1
CA,3865350,3865350-1
MN,3865352,3865352-1
CA,3865358,3865358-1
MN,3865365,3865365-1
CA,3865371,3865371-1
CA,3865374,3865096-1
NV,3865380,3865380-1
WA,3865398,3865398-1
CA,3865402,3865402-1
CA,3865403,3865403-1
CA,3865405,3865405-1
CA,3865414,3865414-1
CA,3865416,3865416-1
CA,3865428,3865428-1
WA,3865433,3865433-1
CA,3865434,3865434-1
CA,3865447,3865447-1
MN,3865460,3865460-1
OK,3865468,3865468-1
CA,3865470,3865470-1
CA,3865471,3865470-1
CA,3865472,3865472-1
CA,3865480,3865480-1
CA,3865490,3865490-1
CA,3865500,3865500-1
MN,3865502,3865502-1
CA,3865505,3858323-1
CA,3865511,3865511-1
CA,3865536,3865536-1
OK,3865538,3865538-1
CA,3865539,3865539-1
CT,3865556,3865556-1
OK,3865561,3865561-1
OK,3865562,3863489-2
CT,3865610,3865610-1
CA,3865614,3865614-1
MN,3865627,3865627-1
CT,3865631,3865631-1
CA,3865632,3865632-1
CT,3865668,3865668-1
CA,3865679,3865679-1
CT,3865700,3865700-1
CT,3865701,3865701-1
CA,3865704,3865704-1
CA,3865709,3865709-1
CA,3865731,3865731-1
OK,3865732,3865732-1
CA,3865736,3865736-1
CA,3865740,3865740-1
CA,3865741,3865741-1
CA,3865743,3862048-1
CA,3865746,3865746-1
CA,3865748,3865748-1
OK,3865751,3865751-1
CT,3865761,3865761-1
CA,3865763,3865763-1
MN,3865770,3865770-1
CA,3865776,3865776-1
OK,3865794,3865794-1
OK,3865795,3859388-1
CA,3865824,3865824-1
MN,3865844,3865844-1
CA,3865852,3860629-2
CA,3865874,3860629-2
CA,3865883,3859309-1
OK,3865892,3865892-1
CA,3865905,3865905-1
CT,3865917,3861953-3
OK,3865925,3865925-1
OK,3865926,3864455-1
CA,3865937,3865937-1
CA,3865938,3865938-1
CA,3865944,3859332-1
CA,3865963,3859018-1
CA,3865974,3865974-1
CA,3865975,3859119-1
CA,3865981,3865981-1
CT,3865985,3865985-1
CA,3865986,3865986-1
CA,3865988,3859469-1
CA,3866000,3866000-1
CT,3866003,3866003-1
CA,3866011,3866011-1
