0,1,2
4487774,4144971,0.875
4096843,4424246,0.875
4097647,4145135,0.875
4487774,4097085,0.875
4487774,4097547,0.875
4487774,4145085,0.875
4144597,4097085,0.875
4487774,4423787,0.875
4144597,4096978,0.875
4097057,4096937,0.875
4144597,4097547,0.875
4144597,4097077,0.875
4144597,4145085,0.875
4096843,4096937,0.875
4424015,4145176,0.875
4097057,4424246,0.875
4097057,4423531,0.7647058823530001
4097057,4097725,0.7647058823530001
4097057,4145396,0.7647058823530001
4424395,4144865,0.7647058823530001
4096632,4096755,0.7647058823530001
4097348,4097180,0.7647058823530001
4096876,4097339,0.7647058823530001
4145080,4487845,0.7647058823530001
4096876,4144880,0.7647058823530001
4096876,4145085,0.7647058823530001
4097348,4096595,0.7647058823530001
4097348,4423815,0.7647058823530001
4097185,4097180,0.7647058823530001
4424297,4144611,0.7647058823530001
4097179,4096677,0.7647058823530001
4096876,4097547,0.7647058823530001
4424395,4096631,0.7647058823530001
4144862,4097155,0.7647058823530001
4144919,4145016,0.7647058823530001
4144967,4097859,0.7647058823530001
4424297,4144779,0.7647058823530001
4096632,4145020,0.7647058823530001
4097348,4145016,0.7647058823530001
4144967,4145062,0.7647058823530001
4144967,4487979,0.7647058823530001
4096876,4097085,0.7647058823530001
4424297,4097077,0.7647058823530001
4423915,4423531,0.7647058823530001
4424395,4096966,0.7647058823530001
4424395,4097085,0.7647058823530001
4145523,4423916,0.7647058823530001
4145236,4144841,0.7647058823530001
4423915,4144611,0.7647058823530001
4097179,4144728,0.7647058823530001
4144919,4096869,0.7647058823530001
4144967,4097077,0.7647058823530001
4424297,4144692,0.7647058823530001
4424297,4097796,0.7647058823530001
4097179,4487847,0.7647058823530001
4423915,4097720,0.7647058823530001
4097179,4145396,0.7647058823530001
4144924,4097005,0.7647058823530001
4096632,4145176,0.7647058823530001
4424395,4097339,0.7647058823530001
4097179,4097720,0.7647058823530001
4423915,4424246,0.7647058823530001
4097348,4424586,0.7647058823530001
4423915,4097725,0.7647058823530001
4144967,4144779,0.7647058823530001
4097185,4096966,0.7647058823530001
4097185,4424056,0.7647058823530001
4096600,4096732,0.7647058823530001
4096600,4097039,0.7647058823530001
4097185,4144865,0.7647058823530001
4144919,4096713,0.7647058823530001
