3930294,3938865,0.08433734939760001
3930294,3951096,0.07142857142860001
3930294,3946861,0.07142857142860001
3930294,3949951,0.07142857142860001
3930294,3954145,0.0588235294118
3930307,3931506,0.0588235294118
3930307,3936743,0.0588235294118
3930307,3939414,0.0588235294118
3930307,3968417,0.0487804878049
3930307,3939741,0.0481927710843
3930374,3934528,0.08433734939760001
3930374,3944839,0.08433734939760001
3930374,3941199,0.07142857142860001
3930374,3930274,0.07142857142860001
3930374,3938426,0.07142857142860001
3930391,3951444,0.111111111111
3930391,3938690,0.1
3930391,3933016,0.0975609756098
3930391,3945526,0.0975609756098
3930391,3948066,0.0975609756098
3930410,3946969,0.08
3930410,3964516,0.08
3930410,3960504,0.08
3930410,3966078,0.06578947368419999
3930410,3944392,0.06578947368419999
3930424,3960036,0.0975609756098
3930424,3962934,0.0975609756098
3930424,3941437,0.08433734939760001
3930424,3961692,0.08433734939760001
3930424,3942387,0.08433734939760001
3930469,3935840,0.139240506329
3930469,3938481,0.125
3930469,3930370,0.125
3930469,3945364,0.125
3930469,3931801,0.125
3930471,3935840,0.184210526316
3930471,3956126,0.125
3930471,3964450,0.125
3930471,3955653,0.111111111111
3930471,3938481,0.111111111111
3930475,3967605,0.139240506329
3930475,3931801,0.125
3930475,3938547,0.111111111111
3930475,3958542,0.0975609756098
3930475,3945211,0.0975609756098
3930483,3964459,0.125
3930483,3960297,0.0975609756098
3930483,3930370,0.0975609756098
3930483,3967606,0.0975609756098
3930483,3963044,0.08433734939760001
3930517,3960297,0.184210526316
3930517,3934610,0.153846153846
3930517,3930540,0.139240506329
3930517,3946756,0.139240506329
3930517,3967646,0.139240506329
3930543,3949982,0.111111111111
3930543,3966065,0.0975609756098
3930543,3957302,0.0975609756098
3930543,3964765,0.0975609756098
3930543,3952982,0.0975609756098
3930547,3935630,0.07142857142860001
3930547,3963136,0.07142857142860001
3930547,3957335,0.0588235294118
3930547,3964765,0.0588235294118
3930547,3937289,0.0588235294118
3930550,3944027,0.0975609756098
3930550,3939924,0.08433734939760001
3930550,3947909,0.08433734939760001
3930550,3954282,0.07142857142860001
3930550,3966006,0.07142857142860001
3930595,3963555,0.0975609756098
3930595,3967790,0.0975609756098
3930595,3931990,0.08433734939760001
3930595,3959954,0.08433734939760001
3930595,3941199,0.08433734939760001
3930634,3933337,0.0975609756098
3930634,3951444,0.0975609756098
3930634,3967352,0.08433734939760001
3930634,3956962,0.08433734939760001
3930634,3945671,0.08433734939760001
3930664,3951448,0.08433734939760001
3930664,3934922,0.08433734939760001
3930664,3946934,0.08433734939760001
3930664,3961380,0.07142857142860001
3930664,3949917,0.07142857142860001
3930667,3961667,0.0975609756098
3930667,3938551,0.08433734939760001
3930667,3960211,0.08433734939760001
3930667,3954102,0.07142857142860001
3930667,3954012,0.07142857142860001
3930670,3944259,0.0975609756098
3930670,3942218,0.08433734939760001
3930670,3931990,0.07142857142860001
3930670,3959822,0.07142857142860001
3930670,3961582,0.07142857142860001
3930677,3933383,0.139240506329
3930677,3950019,0.1125
3930677,3957013,0.111111111111
3930677,3940886,0.111111111111
3930677,3935811,0.111111111111
3930682,3930622,0.125
3930682,3958773,0.125
3930682,3941330,0.125
3930682,3939315,0.0975609756098
3930682,3962943,0.0975609756098
3930758,3963383,0.111111111111
3930758,3967606,0.111111111111
3930758,3951465,0.111111111111
3930758,3935840,0.111111111111
3930758,3937253,0.0975609756098
3930759,3967620,0.0975609756098
3930759,3941498,0.0975609756098
3930759,3930757,0.0975609756098
3930759,3930756,0.0975609756098
3930759,3958894,0.0975609756098
3930767,3960116,0.125
3930767,3935840,0.0975609756098
3930767,3938553,0.08433734939760001
3930767,3967594,0.08433734939760001
3930767,3936058,0.07142857142860001
3930778,3936082,0.08433734939760001
3930778,3950019,0.0722891566265
3930778,3932084,0.07142857142860001
3930778,3938869,0.07142857142860001
3930778,3938166,0.07142857142860001
3930783,3941553,0.125
3930783,3939395,0.0975609756098
3930783,3965396,0.0975609756098
3930783,3952748,0.0853658536585
3930783,3963959,0.08433734939760001
3930825,3966859,0.07142857142860001
3930825,3959052,0.0588235294118
3930825,3951395,0.0588235294118
3930825,3932763,0.0588235294118
3930825,3935003,0.0481927710843
3930907,3951697,0.0975609756098
3930907,3940269,0.08433734939760001
3930907,3930904,0.0588235294118
3930907,3960613,0.0588235294118
3930907,3953249,0.0588235294118
3930928,3966093,0.0588235294118
