michigan	similar	similarity
4036879	3994973	0.323529411765
4036879	4169107	0.271428571429
4036879	3936502	0.246153846154
4036925	4066727	0.232876712329
4036977	4120899	0.28571428571400004
4036977	4200588	0.232876712329
4037279	6053566	0.233333333333
4037279	5619820	0.209677419355
4037279	5535641	0.208955223881
4037279	4344672	0.205882352941
4037326	4000653	0.216216216216
4037649	6311513	0.232876712329
4037649	4380909	0.216216216216
4037649	4546620	0.216216216216
4037691	4049094	0.578947368421
4037691	4042083	0.5
4037691	4083440	0.384615384615
4037691	4124106	0.323529411765
4037696	3973450	0.384615384615
4037815	4159092	0.25
4037851	4122955	0.232876712329
4037851	4777888	0.232876712329
4037851	5235767	0.216216216216
4037882	4061403	0.25
4037882	4076332	0.25
4038126	3968755	0.304347826087
4038143	3930956	0.25
4038245	4125555	0.304347826087
4038245	4059545	0.25
4038245	4544682	0.232876712329
4038248	4045406	0.875
4038248	4094858	0.551724137931
4038248	4032507	0.490909090909
4038248	4028336	0.482142857143
4038265	4029872	0.9565217391299998
4038265	4029873	0.8367346938779999
4038265	4029874	0.8163265306119999
4038265	3963684	0.705882352941
4038389	4017616	0.216216216216
4038393	4057517	0.384615384615
4038393	4039727	0.305084745763
4038393	4168174	0.230769230769
4038398	4089973	0.304347826087
4038398	3993679	0.232876712329
4038398	3953598	0.216216216216
4038398	4061791	0.216216216216
4038451	4153466	0.208333333333
4038465	4166156	0.40625
4038465	4048394	0.363636363636
4038465	3994745	0.363636363636
4038465	3976503	0.34328358209
4038478	3996205	0.475409836066
4038478	3984393	0.25
4038478	4329345	0.242857142857
4038478	4073919	0.232876712329
4038611	4092604	0.232876712329
4038611	4607141	0.228571428571
4038611	4280088	0.228571428571
4038611	7319308	0.216216216216
4038735	4044624	0.323529411765
4038756	4115923	0.28571428571400004
4038770	4170838	0.730769230769
4038770	4302896	0.363636363636
4038807	4095721	0.363636363636
4038894	4128028	0.551724137931
4038894	3991641	0.34328358209
4039097	3994709	0.525423728814
4039230	7509948	0.216216216216
4039345	4067164	0.428571428571
4039345	4057528	0.40625
4039345	4054691	0.28571428571400004
4039345	4202809	0.232876712329
4039353	4180406	0.216216216216
4039381	4042459	0.7647058823530001
4039381	4062729	0.730769230769
4039381	4098647	0.551724137931
4039381	4304860	0.525423728814
4039504	4039505	0.428571428571
4039504	4066603	0.34328358209
4039504	4070329	0.323529411765
4039504	4070328	0.25
4039505	4039504	0.428571428571
4039505	4066603	0.428571428571
4039505	4070329	0.40625
4039505	4070328	0.34328358209
4039551	4073784	0.40625
4039551	4016165	0.40625
4039551	4081452	0.40625
4039551	4226772	0.40625
4039636	4130607	0.25
4039636	4263442	0.239436619718
4039636	4978768	0.232876712329
4039636	4885394	0.232876712329
4039666	4006226	0.267605633803
4039722	4069364	0.666666666667
4039722	3991230	0.525423728814
4039722	3987127	0.475409836066
4039722	4000349	0.451612903226
4039727	4057517	0.4
4039727	4038393	0.305084745763
4039727	4760188	0.217391304348
4039727	4075205	0.217391304348
4040152	4265005	0.323529411765
4040152	3955250	0.267605633803
4040254	4189921	0.232876712329
4040254	4044786	0.216216216216
4040254	4158290	0.216216216216
4040254	4951462	0.216216216216
4040272	4064980	0.267605633803
4040272	3990556	0.232876712329
4040401	4135480	0.875
4040401	4104879	0.232876712329
4040401	4010723	0.216216216216
4040401	4013052	0.216216216216
4040487	4042034	0.730769230769
4040487	4116276	0.363636363636
4040487	4090564	0.34328358209
4040559	5392984	0.25
4040559	5351881	0.232876712329
4040559	5263612	0.216216216216
4040559	4513863	0.216216216216
4040597	4125931	0.40625
4040597	4220618	0.323529411765
4040689	3963286	0.666666666667
4040689	4050319	0.40625
4040689	3965761	0.267605633803
4041012	4049617	0.34328358209
4041012	4240953	0.323529411765
4041012	4054544	0.28571428571400004
4041012	4003862	0.275362318841
4041013	4032507	0.833333333333
4041013	4028336	0.813953488372
4041013	4035335	0.777777777778
4041013	4033931	0.75
4041057	4303589	0.28571428571400004
4041057	3976670	0.216216216216
4041066	3984457	0.7647058823530001
4041066	3984458	0.7647058823530001
4041066	4096342	0.607142857143
4041066	4084063	0.578947368421
4041073	4035407	0.641025641026
4041073	4141916	0.382978723404
4041073	4275221	0.34693877551
4041073	4208337	0.340909090909
4041178	4042692	0.8367346938779999
4041178	4049814	0.7647058823530001
4041178	4021575	0.730769230769
4041178	4042712	0.730769230769
4041226	3969272	0.607142857143
4041226	4117022	0.363636363636
4041226	4008359	0.34328358209
4041226	4111839	0.28571428571400004
4041322	4009369	0.384615384615
4041325	4091608	0.216216216216
4041554	4237934	0.40625
4041554	4974264	0.232876712329
4041647	3963427	0.428571428571
4041647	6086452	0.216216216216
4041647	6875080	0.216216216216
4041679	4195466	0.25
4041679	4689939	0.216216216216
4041679	4493180	0.216216216216
4041703	5628189	0.216216216216
4041703	7231765	0.216216216216
4041703	5555727	0.216216216216
4041703	6199380	0.216216216216
4041728	4009596	0.525423728814
4041728	4008581	0.25
4041728	4208887	0.216216216216
4041930	4253286	0.323529411765
4041930	4043091	0.304347826087
4041930	4023554	0.304347826087
4041930	4206338	0.28571428571400004
4041945	4116240	0.428571428571
4042083	4037691	0.5
4042083	4049094	0.475409836066
4042083	4083440	0.363636363636
4042083	4124106	0.304347826087
4042134	3940006	0.304347826087
4042134	3999669	0.25
4042255	4770430	0.267605633803
4042255	4134601	0.25
4042255	7900735	0.232876712329
4042255	4592440	0.216216216216
4042416	3969136	0.384615384615
4042451	4052254	0.636363636364
4042451	4048006	0.363636363636
4042459	4039381	0.7647058823530001
4042459	4098647	0.698113207547
4042459	4304860	0.636363636364
4042459	4062729	0.578947368421
4042470	4104139	0.232876712329
4042470	4212820	0.229508196721
4042470	4104138	0.222222222222
4042470	4162947	0.216216216216
4042560	4066613	0.5
4042560	3940453	0.28571428571400004
4042563	4031122	0.55
4042563	4152481	0.489795918367
4042563	4031121	0.28
4042563	4670182	0.245283018868
4042606	4058551	0.942857142857
4042606	4013693	0.861111111111
4042606	4013707	0.7948717948720001
4042606	4012427	0.775
4042607	4042608	0.875
4042607	4013695	0.8
4042607	4129582	0.7647058823530001
4042607	4088663	0.7647058823530001
4042608	4013695	0.875
4042608	4042607	0.875
4042608	4129582	0.7647058823530001
4042608	4111969	0.698113207547
4042692	4049814	0.8367346938779999
4042692	4041178	0.8367346938779999
4042692	4053611	0.8
4042692	4021575	0.666666666667
4042709	4021575	0.875
4042709	4042712	0.8367346938779999
4042709	4041178	0.698113207547
4042709	4066771	0.666666666667
4042712	4021575	0.875
4042712	4042709	0.8367346938779999
4042712	4066771	0.730769230769
4042712	4041178	0.730769230769
4042746	3944704	0.34328358209
4042746	4157416	0.28571428571400004
4042746	4013102	0.25
4042746	3975492	0.232876712329
4042752	4091173	0.34328358209
4042752	4154139	0.323529411765
4042899	4058888	0.428571428571
4042899	4024483	0.363636363636
4042899	4024485	0.363636363636
4042899	4024484	0.267605633803
4043020	4150469	0.363636363636
4043091	4206338	0.34328358209
4043091	4253286	0.304347826087
4043091	4041930	0.304347826087
4043091	4049939	0.28571428571400004
4043124	4217813	0.28571428571400004
4043124	4217812	0.25
4043124	4217811	0.25
4043124	4009641	0.25
4043125	4083469	0.232876712329
4043125	4060022	0.216216216216
4043125	4126082	0.216216216216
4043125	4337926	0.216216216216
4043127	3977189	0.578947368421
4043229	8146464	0.232876712329
4043229	8015902	0.216216216216
4043256	3938428	0.525423728814
4043290	4182258	0.216216216216
4043313	4111357	0.216216216216
4043313	4195778	0.216216216216
4043313	4241874	0.216216216216
4043313	4364514	0.216216216216
4043362	4099428	0.34328358209
4043362	4109553	0.216216216216
4043472	3995891	0.5
4043567	4003562	0.216216216216
4043590	3993348	0.34328358209
4043590	4120529	0.232876712329
4043590	4138155	0.216216216216
4043603	3985392	0.698113207547
4043870	5072048	0.232876712329
4043870	4191550	0.216216216216
4043870	4094699	0.208333333333
4043870	4285883	0.202898550725
4043895	3989613	0.363636363636
4043993	4062835	0.730769230769
4043993	4058513	0.714285714286
4043993	4043994	0.698113207547
4043993	4085096	0.592592592593
4043994	4043993	0.698113207547
4043994	4062835	0.607142857143
4043994	4058513	0.584905660377
4043994	4085096	0.457627118644
4044070	4069275	0.8367346938779999
4044070	3959405	0.8
4044070	4065518	0.8
4044070	3998905	0.8
4044110	4067955	0.607142857143
4044113	3961033	0.323529411765
4044148	3982006	0.451612903226
4044148	3972911	0.428571428571
4044148	3963660	0.428571428571
4044148	3980660	0.428571428571
4044159	4756921	0.232876712329
4044159	4837112	0.216216216216
4044216	4191878	0.232876712329
4044518	3968617	0.216216216216
4044518	3959939	0.216216216216
4044518	3932975	0.216216216216
4044564	4019330	0.5
4044564	4056938	0.5
4044564	4058983	0.475409836066
4044564	4033138	0.428571428571
4044624	4038735	0.323529411765
4044734	4150649	0.267605633803
4044734	4398524	0.267605633803
4044734	4409945	0.25
4044734	4398525	0.25
4044751	4225121	0.216216216216
4044751	4390125	0.216216216216
4044859	4076103	0.267605633803
4044859	4005763	0.216216216216
4044876	4205740	0.34328358209
4044876	5350048	0.304347826087
4044948	4130110	0.525423728814
4044948	4120289	0.25
4044948	4383419	0.216216216216
4045016	4025069	0.25
4045016	3966318	0.216216216216
4045036	4247972	0.28571428571400004
4045036	4161321	0.25
4045036	3998572	0.216216216216
4045048	4047732	0.428571428571
4045048	4087106	0.323529411765
4045048	4087107	0.304347826087
4045048	4087108	0.267605633803
4045079	4088280	0.34328358209
4045079	4475769	0.216216216216
4045080	3948557	0.475409836066
4045384	4046723	0.216216216216
4045405	4049620	0.941176470588
4045405	4065429	0.7647058823530001
4045405	4049624	0.7428571428569999
4045405	4049626	0.7428571428569999
4045406	4038248	0.875
4045406	4094858	0.551724137931
4045406	4032507	0.518518518519
4045406	4028336	0.5090909090910001
4045449	4049648	0.7647058823530001
4045449	4127569	0.525423728814
4045449	4128712	0.525423728814
4045449	4130720	0.525423728814
4045510	4098842	0.5
4045519	4098819	0.216216216216
4045715	4142137	0.304347826087
4045829	3975783	0.28571428571400004
4045829	4032999	0.25
4045829	4097938	0.232876712329
4045831	5375274	0.232876712329
4045831	4137582	0.220588235294
4045831	4241466	0.216216216216
4045928	4073106	0.428571428571
4045928	4080083	0.267605633803
4045987	4058999	0.384615384615
4046112	4129254	0.5
4046112	4527737	0.363636363636
4046112	4129256	0.363636363636
4046112	4129253	0.363636363636
4046114	4034723	0.451612903226
4046114	4018195	0.384615384615
4046212	3948336	0.428571428571
4046212	4065152	0.216216216216
4046213	4072206	0.216216216216
4046239	4271946	0.232876712329
4046239	4116318	0.232876712329
4046263	3984009	0.267605633803
4046275	4127206	1.0
4046322	4065058	0.451612903226
4046322	4684067	0.25
4046322	4693424	0.25
4046322	3982693	0.232876712329
4046332	3995788	0.25
4046332	3940083	0.25
4046332	4059242	0.232876712329
4046332	3948461	0.232876712329
4046349	3957243	0.25
4046349	4105245	0.216216216216
4046349	4267999	0.216216216216
4046349	4343508	0.216216216216
4046402	3975038	0.304347826087
4046402	3990725	0.25
4046402	3992036	0.232876712329
4046402	3992026	0.216216216216
4046488	4088423	0.223880597015
4046513	4216245	0.363636363636
4046647	4053373	0.34328358209
4046647	4069112	0.232876712329
4046701	4088592	0.475409836066
4046701	4104172	0.451612903226
4046701	4092251	0.28571428571400004
4046701	4015037	0.28571428571400004
4046723	4045384	0.216216216216
4046795	4251277	0.525423728814
4046795	4230816	0.304347826087
4046795	5034445	0.28571428571400004
4046795	4612055	0.216216216216
4046800	4111968	0.433962264151
4046800	4094890	0.341463414634
4046800	5360918	0.270833333333
4046800	3974181	0.265306122449
4046915	3996103	0.698113207547
4046915	4014993	0.551724137931
4046915	4048331	0.428571428571
4046915	4033816	0.40625
4047088	4491779	0.323529411765
4047088	4516066	0.323529411765
4047088	4629967	0.323529411765
4047088	4035714	0.323529411765
4047233	6515524	0.202702702703
4047263	4016315	0.267605633803
4047263	4026750	0.232876712329
4047396	4103512	0.34328358209
4047433	3937081	0.267605633803
4047696	4281686	0.28571428571400004
4047696	4273157	0.216216216216
4047732	4045048	0.428571428571
4047732	4087106	0.323529411765
4047732	4087107	0.304347826087
4047732	4087108	0.28571428571400004
4047827	4390309	0.216216216216
4047864	4230653	0.5
4047864	4061452	0.428571428571
4047864	4061453	0.363636363636
4048006	4052254	0.525423728814
4048006	4042451	0.363636363636
4048068	6638422	0.25
4048068	4326964	0.216216216216
4048193	4061657	0.363636363636
4048193	3953473	0.304347826087
4048193	4053485	0.304347826087
4048193	4264508	0.28571428571400004
4048194	4120872	0.607142857143
4048194	4086247	0.525423728814
4048194	4143053	0.5
4048194	4102900	0.5
4048213	4067896	0.448979591837
4048213	5461161	0.259259259259
4048213	4196293	0.25
4048213	3931358	0.25
4048331	4033816	0.698113207547
4048331	4110161	0.607142857143
4048331	4046915	0.428571428571
4048331	3996103	0.363636363636
4048335	4001327	0.666666666667
4048335	4241088	0.267605633803
4048382	3992164	0.698113207547
4048382	3991229	0.34328358209
4048382	4009680	0.267605633803
4048394	4166156	0.698113207547
4048394	3976503	0.363636363636
4048394	4038465	0.363636363636
4048394	4002807	0.363636363636
4048410	4051306	0.363636363636
4048432	4055717	0.666666666667
4048432	4055718	0.327586206897
4048432	4212941	0.28571428571400004
4048432	4968822	0.233333333333
4048820	4127015	0.25
4048820	3987651	0.216216216216
4049093	4091899	0.267605633803
4049093	4643283	0.267605633803
4049093	4002228	0.232876712329
4049093	4071125	0.216216216216
4049094	4037691	0.578947368421
4049094	4042083	0.475409836066
4049094	4083440	0.428571428571
4049094	4140208	0.34328358209
4049148	3974928	0.363636363636
4049148	4444327	0.25
4049148	5161707	0.216216216216
4049148	4159779	0.216216216216
4049288	4211427	0.428571428571
4049354	3936200	0.578947368421
4049354	4124316	0.363636363636
4049404	4322229	0.232876712329
4049404	4396406	0.232876712329
4049407	4383419	0.216216216216
4049431	4049432	0.333333333333
4049431	4129462	0.323529411765
4049431	7537727	0.28571428571400004
4049431	5019332	0.267605633803
4049432	4911885	0.407407407407
4049432	4216014	0.392857142857
4049432	4329172	0.392857142857
4049432	5330707	0.390243902439
4049525	4667150	0.216216216216
4049604	4075134	0.34328358209
4049604	4473678	0.25
4049604	5227433	0.232876712329
4049604	3956163	0.232876712329
4049617	4163005	0.465517241379
4049617	4281097	0.40625
4049617	4003862	0.375
4049617	4178330	0.363636363636
4049620	4045405	0.941176470588
4049620	4065429	0.7647058823530001
4049620	4049623	0.7428571428569999
4049620	4049624	0.7428571428569999
4049623	4065429	0.896551724138
4049623	4049626	0.8666666666670001
4049623	4049624	0.8666666666670001
4049623	4096117	0.8387096774189999
4049624	4065429	0.896551724138
4049624	4049623	0.8666666666670001
4049624	4049626	0.8666666666670001
4049624	4096117	0.8387096774189999
4049625	4065429	0.5
4049625	4049626	0.489795918367
4049625	4049624	0.489795918367
4049625	4049623	0.489795918367
4049626	4065429	0.896551724138
4049626	4049624	0.8666666666670001
4049626	4049623	0.8666666666670001
4049626	4096117	0.8387096774189999
4049627	4065429	0.8387096774189999
4049627	4049626	0.8125
4049627	4049624	0.8125
4049627	4049623	0.8125
4049648	4045449	0.7647058823530001
4049648	4130720	0.578947368421
4049648	4129727	0.578947368421
4049648	4129725	0.578947368421
4049678	4032543	0.7647058823530001
4049678	4045449	0.475409836066
4049678	4049648	0.475409836066
4049678	4073808	0.475409836066
4049693	4049696	0.32
4049693	4049695	0.304347826087
4049693	4093644	0.304347826087
4049694	4049696	0.25
4049694	4111988	0.234042553191
4049695	5705452	0.5
4049695	5716544	0.5
4049695	5840652	0.5
4049695	6319958	0.5
4049696	4049693	0.32
4049696	4111988	0.255813953488
4049696	4049694	0.25
4049699	4049700	0.807692307692
4049700	4049699	0.807692307692
4049703	3954936	0.232876712329
4049703	4051223	0.232876712329
4049703	4461915	0.216216216216
4049703	3965131	0.216216216216
4049736	4150059	0.525423728814
4049736	4233467	0.40625
4049814	4042692	0.8367346938779999
4049814	4053611	0.7647058823530001
4049814	4041178	0.7647058823530001
4049814	4042712	0.607142857143
4049840	4313873	0.228571428571
4049840	5346650	0.228571428571
4049840	5997935	0.21875
4049840	4379173	0.216216216216
4049841	4182670	0.304347826087
4049841	4175023	0.28571428571400004
4049841	6455108	0.232876712329
4049841	6218029	0.232876712329
4049877	4510210	0.28571428571400004
4049877	4098958	0.267605633803
4049889	4170694	0.25
4049889	4091190	0.216216216216
4049939	4206338	0.5
4049939	4043091	0.28571428571400004
4049939	5029571	0.25
4049939	4253286	0.232876712329
4050042	4065737	0.428571428571
4050093	4149220	0.384615384615
4050093	4130856	0.384615384615
4050093	3996914	0.384615384615
4050139	4073051	0.551724137931
4050168	7593231	0.206896551724
4050201	3961452	0.304347826087
4050245	5979421	0.216216216216
4050249	4195605	0.25
4050258	4050950	0.666666666667
4050258	4062195	0.636363636364
4050258	4050261	0.525423728814
4050261	4062195	0.578947368421
4050261	4050950	0.525423728814
4050261	4050258	0.525423728814
4050277	4000688	0.25
4050319	4040689	0.40625
4050319	3965761	0.40625
4050319	4033194	0.323529411765
4050319	3963286	0.267605633803
4050328	4977972	0.304347826087
4050328	7553250	0.267605633803
4050328	4860612	0.267605633803
4050328	7479088	0.25
4050370	4386560	0.232876712329
4050370	4170174	0.216216216216
4050420	6058904	0.267605633803
4050420	5265562	0.25
4050420	3937188	0.25
4050420	5477822	0.232876712329
4050424	4050427	0.428571428571
4050424	4297980	0.267605633803
4050424	4237077	0.232876712329
4050424	4324745	0.216216216216
4050425	4753204	0.217391304348
4050427	4050424	0.428571428571
4050427	4297980	0.25
4050427	4237077	0.216216216216
4050571	4209087	0.25
4050575	4171044	0.636363636364
4050606	4240555	0.428571428571
4050606	7540390	0.216216216216
4050606	4201295	0.216216216216
4050607	4017346	0.267605633803
4050643	4147312	0.34328358209
4050689	3938841	0.232876712329
4050711	4050712	0.607142857143
4050711	4050713	0.551724137931
4050711	4065146	0.475409836066
4050711	4076270	0.304347826087
4050712	4050711	0.607142857143
4050712	4050713	0.451612903226
4050712	4065146	0.428571428571
4050712	4076270	0.28571428571400004
4050713	4065146	0.551724137931
4050713	4050711	0.551724137931
4050713	4050712	0.451612903226
4050713	4076270	0.304347826087
4050746	5275201	0.216216216216
4050818	4014613	0.578947368421
4050876	4141680	0.363636363636
4050876	4036573	0.267605633803
4050922	3972913	0.384615384615
4050922	3954440	0.304347826087
4050922	4063928	0.304347826087
4050922	4474602	0.304347826087
4050932	4013570	0.525423728814
4050950	4062195	0.730769230769
4050950	4050258	0.666666666667
4050950	4050261	0.525423728814
4050950	6231663	0.253731343284
4050983	3984282	0.40625
4050983	4210614	0.216216216216
4051032	4411779	0.232876712329
4051073	4119571	0.525423728814
4051082	4029611	0.475409836066
4051082	4129693	0.40625
4051082	4150207	0.40625
4051082	4029610	0.363636363636
4051101	4003862	0.275362318841
4051101	4240953	0.267605633803
4051101	4281097	0.25
4051101	4178330	0.216216216216
4051105	4016137	0.6
4051105	4065429	0.590909090909
4051105	4049624	0.577777777778
4051105	4049623	0.577777777778
4051130	4116672	0.578947368421
4051130	4054440	0.428571428571
4051130	4208514	0.40625
4051130	3940389	0.304347826087
4051160	3987072	0.607142857143
4051160	4024167	0.551724137931
4051160	4068083	0.475409836066
4051160	4061866	0.451612903226
4051162	4128372	0.551724137931
4051286	3971688	0.384615384615
4051297	4990408	0.208333333333
4051297	4847158	0.205479452055
4051306	4048410	0.363636363636
4051434	4310800	0.25
4051504	4119440	0.5
4051504	3936863	0.216216216216
4051504	5285100	0.216216216216
4051525	3958116	0.232876712329
4051594	4400873	0.232876712329
4051595	4003116	0.323529411765
4051684	4315550	0.28571428571400004
4051777	4102266	0.216216216216
4051777	3973491	0.216216216216
4051860	4140144	0.216216216216
4051875	4380111	0.232876712329
4051934	3977503	0.551724137931
4051934	4022308	0.34328358209
4051934	4189038	0.28571428571400004
4051934	4150590	0.267605633803
4051936	4132299	0.267605633803
4051936	4190140	0.232876712329
4051936	6085881	0.216216216216
4051936	6056098	0.216216216216
4051970	4762203	0.216216216216
4052159	5286854	0.202702702703
4052171	4005993	0.730769230769
4052171	4082517	0.698113207547
4052171	3950145	0.666666666667
4052171	4005992	0.607142857143
4052254	4042451	0.636363636364
4052254	4048006	0.525423728814
4052258	4053633	0.28
4052316	4078965	0.34328358209
4052316	4836931	0.267605633803
4052345	3957922	0.730769230769
4052345	4177335	0.363636363636
4052345	4430247	0.323529411765
4052345	4105597	0.304347826087
4052357	4360610	0.304347826087
4052357	4026846	0.267605633803
4052357	4340090	0.25
4052357	4386170	0.25
4052385	4107436	0.21568627451
4052394	4075205	0.592592592593
4052394	4075204	0.288888888889
4052420	4052437	0.475409836066
4052420	4070391	0.428571428571
4052420	4134912	0.246376811594
4052420	4405821	0.232876712329
4052428	4002695	0.22916666666700006
4052428	5128432	0.214285714286
4052428	6281392	0.206896551724
4052428	4155927	0.205128205128
4052437	4070391	0.5
4052437	4052420	0.475409836066
4052437	4806686	0.25
4052437	4219661	0.232876712329
4052495	4057595	0.363636363636
4052495	4100136	0.216216216216
4052495	5300667	0.216216216216
4052502	3984113	0.304347826087
4052529	4070526	0.551724137931
4052529	4107390	0.475409836066
4052529	4133939	0.475409836066
4052529	4244912	0.232876712329
4052538	4193954	0.232876712329
4052552	4054737	0.607142857143
4052552	4127569	0.451612903226
4052552	4128712	0.451612903226
4052552	4129726	0.451612903226
4052775	4015094	0.267605633803
4052786	3950722	0.40625
4052905	4023404	0.216216216216
4052967	4210111	0.25
4052967	4175506	0.232876712329
4052967	3972310	0.216216216216
4053102	4219149	0.232876712329
4053146	4191563	0.323529411765
4053164	4111437	0.34328358209
4053164	4204688	0.28571428571400004
4053164	4059278	0.267605633803
4053173	3998469	0.216216216216
4053267	4347051	0.525423728814
4053371	7393446	0.25
4053371	4121992	0.232876712329
4053371	6881234	0.216216216216
4053389	3998723	0.7647058823530001
4053389	3956103	0.730769230769
4053389	4018668	0.730769230769
4053389	4098679	0.698113207547
4053423	4089786	0.875
4053423	4178256	0.875
4053423	4120802	0.698113207547
4053423	4426304	0.698113207547
4053470	4137408	0.323529411765
4053470	4101661	0.267605633803
4053470	3951982	0.216216216216
4053470	4092309	0.203125
4053485	3997566	0.730769230769
4053485	4032560	0.636363636364
4053485	4264508	0.35
4053485	4020097	0.323529411765
4053500	4053502	0.666666666667
4053500	4061666	0.636363636364
4053500	4163107	0.551724137931
4053500	4061665	0.551724137931
4053502	4053500	0.666666666667
4053502	4061666	0.636363636364
4053502	4057572	0.607142857143
4053502	4111969	0.578947368421
4053543	4163434	0.34328358209
4053543	4177642	0.267605633803
4053543	4194477	0.267605633803
4053543	4282840	0.267605633803
4053551	3944329	0.232876712329
4053587	4177263	0.290322580645
4053587	4258051	0.28358208955200004
4053587	4339437	0.28358208955200004
4053587	5562925	0.264705882353
4053611	4042692	0.8
4053611	4049814	0.7647058823530001
4053611	4041178	0.698113207547
4053611	4042712	0.551724137931
4053633	4052258	0.28
4053790	6873062	0.275362318841
4053790	7319282	0.232876712329
4054065	4018317	0.451612903226
4054065	4119168	0.267605633803
4054065	4184575	0.25
4054065	4098379	0.25
4054100	3985090	0.28571428571400004
4054108	4480600	0.232876712329
4054109	4651684	0.25
4054109	6397813	0.25
4054109	4958606	0.232876712329
4054109	6910450	0.216216216216
4054116	4126110	0.232876712329
4054193	4116316	0.525423728814
4054193	4190140	0.34328358209
4054193	4061218	0.34328358209
4054193	4328881	0.28571428571400004
4054248	4317541	0.323529411765
4054248	4527737	0.304347826087
4054248	4046112	0.28571428571400004
4054248	4129254	0.25
4054275	4033766	0.5
4054275	4028099	0.304347826087
4054289	4375889	0.428571428571
4054300	4087108	0.636363636364
4054300	4087106	0.28571428571400004
4054300	4087107	0.28571428571400004
4054300	4071261	0.267605633803
4054307	5253906	0.232876712329
4054307	4341409	0.216216216216
4054309	4569557	0.25
4054318	4014593	0.216216216216
4054318	3957243	0.216216216216
4054318	7367604	0.216216216216
4054325	4079753	0.25
4054339	4153308	0.475409836066
4054417	4329844	0.232876712329
4054417	4462812	0.216216216216
4054417	4455823	0.216216216216
4054417	4373330	0.216216216216
4054440	4208514	0.451612903226
4054440	4051130	0.428571428571
4054440	4116672	0.363636363636
4054440	3940389	0.363636363636
4054466	4111722	0.363636363636
4054466	4063969	0.267605633803
4054466	4163679	0.238095238095
4054466	4136073	0.232876712329
4054533	6022488	0.234375
4054533	4857219	0.222222222222
4054533	4622160	0.215384615385
4054533	3966626	0.210526315789
4054544	4003862	0.491525423729
4054544	4240953	0.40625
4054544	4083826	0.384615384615
4054544	4163005	0.370967741935
4054546	3988337	0.428571428571
4054578	3969414	0.451612903226
4054578	4101438	0.232876712329
4054578	4695641	0.216666666667
4054578	4210552	0.216216216216
4054602	4117007	0.35
4054602	5166409	0.241379310345
4054602	5545775	0.227272727273
4054602	4465854	0.214285714286
4054621	4206158	0.216216216216
4054691	4067164	0.428571428571
4054691	4039345	0.28571428571400004
4054691	4057528	0.28571428571400004
4054733	4178327	0.525423728814
4054737	4052552	0.607142857143
4054737	4129727	0.475409836066
4054737	4128712	0.475409836066
4054737	4127569	0.475409836066
4055023	4159598	0.216216216216
4055028	4055919	0.232876712329
4055083	4153418	0.451612903226
4055083	4167870	0.451612903226
4055083	3988926	0.34328358209
4055158	6244256	0.216216216216
4055196	4299664	0.216216216216
4055228	4023638	0.607142857143
4055276	4022348	0.25
4055284	4170322	0.451612903226
4055284	4890777	0.304347826087
4055284	4156497	0.25
4055563	4235779	0.433333333333
4055563	4242268	0.428571428571
4055563	3965118	0.384615384615
4055563	3997566	0.34328358209
4055602	4108901	0.607142857143
4055602	4115454	0.578947368421
4055602	4127733	0.551724137931
4055602	4108902	0.551724137931
4055609	4000224	0.551724137931
4055609	5341776	0.323529411765
4055609	7467785	0.267605633803
4055609	4008696	0.267605633803
4055717	4048432	0.666666666667
4055717	4055718	0.375
4055717	4212941	0.34328358209
4055718	4212941	0.54
4055718	4055717	0.375
4055718	4048432	0.327586206897
4055718	4178437	0.26
4055792	3946198	0.267605633803
4055792	6357293	0.216216216216
4055792	5498914	0.216216216216
4055792	4237829	0.216216216216
4055886	4024484	0.428571428571
4055919	4018014	0.267605633803
4055919	4055028	0.232876712329
4055919	4183183	0.232876712329
4055977	3953995	0.666666666667
4056088	3941111	0.384615384615
4056088	4213436	0.25
4056088	4228780	0.232876712329
4056088	4202305	0.232876712329
4056089	3935748	0.216216216216
4056178	4228880	0.363636363636
4056178	4305491	0.267605633803
4056178	4246995	0.25
4056178	5152384	0.25
4056329	4426177	0.216216216216
4056368	4348212	0.28571428571400004
4056368	4406671	0.216216216216
4056501	4017442	0.384615384615
4056501	4002586	0.304347826087
4056501	4017372	0.232876712329
4056501	4427819	0.222222222222
4056531	4108858	0.551724137931
4056531	4065499	0.384615384615
4056554	4056557	0.578947368421
4056554	4001300	0.551724137931
4056554	4057574	0.5
4056554	4064160	0.475409836066
4056555	4059614	0.698113207547
4056555	4056556	0.698113207547
4056555	4056557	0.578947368421
4056555	4065633	0.5
4056556	4059614	0.7647058823530001
4056556	4056555	0.698113207547
4056556	4056557	0.578947368421
4056556	4154950	0.578947368421
4056557	4059614	0.578947368421
4056557	4056556	0.578947368421
4056557	4056555	0.578947368421
4056557	4056554	0.578947368421
4056589	4263381	0.232876712329
4056747	4021681	0.216216216216
4056862	4275285	0.323529411765
4056862	4420848	0.232876712329
4056864	4189804	0.216216216216
4056872	4334808	0.28571428571400004
4056872	4344725	0.25
4056872	4318644	0.232876712329
4056901	4008702	0.267605633803
4056938	4044564	0.5
4056938	4019330	0.451612903226
4056938	4058983	0.428571428571
4056938	4019329	0.428571428571
4056940	4019329	0.25
4056940	4058983	0.216216216216
4056979	4165501	0.34328358209
4056979	4165935	0.28571428571400004
4056979	4064755	0.28571428571400004
4057120	4271922	0.304347826087
