number	inventor_id	assignee_id	date
3945894	3945894-1	812f82809738e7d182890430413cea09	1976-03-23
3945894	3909373-1	812f82809738e7d182890430413cea09	1976-03-23
3945894	3945894-3	812f82809738e7d182890430413cea09	1976-03-23
3945903	3945903-1	bddb8b175d78b227fbb613a91f46b6cb	1976-03-23
3945903	3945903-2	bddb8b175d78b227fbb613a91f46b6cb	1976-03-23
3945903	3945903-1	bddb8b175d78b227fbb613a91f46b6cb	1976-03-23
3945903	3945903-2	bddb8b175d78b227fbb613a91f46b6cb	1976-03-23
3945907	3878082-1	db43dc456ce5c6a79ebd04ecc13efea3	1976-03-23
3945907	3878082-1	db43dc456ce5c6a79ebd04ecc13efea3	1976-03-23
3945911	3892223-1	bddb8b175d78b227fbb613a91f46b6cb	1976-03-23
3945911	3892223-1	bddb8b175d78b227fbb613a91f46b6cb	1976-03-23
3945956	3945956-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-23
3945956	3945956-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-23
3945960	3915976-1	267acacb4bd830d3cbdeaa3b2f64fe5c	1976-03-23
3945960	3915976-1	267acacb4bd830d3cbdeaa3b2f64fe5c	1976-03-23
3945973	3876619-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-23
3945973	3945973-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-23
3945973	3876619-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-23
3945973	3945973-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-23
3946007	3862184-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-23
3946007	3862184-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-23
3946007	3862184-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-23
3946007	3862184-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-23
3946015	3946015-1	c4e04e949f741934aa813f9222a789d3	1976-03-23
3946015	3946015-1	c4e04e949f741934aa813f9222a789d3	1976-03-23
3946046	3873570-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-23
3946046	3873570-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-23
3946056	3903122-1	a62fd617ba7fe54ccec361ce96fe0e82	1976-03-23
3946056	3903122-1	a62fd617ba7fe54ccec361ce96fe0e82	1976-03-23
3946102	3903122-1	a62fd617ba7fe54ccec361ce96fe0e82	1976-03-23
3946102	3903122-1	a62fd617ba7fe54ccec361ce96fe0e82	1976-03-23
3946177	3946177-1	4363921fdcafcc01a92813bc32202b10	1976-03-23
3946177	3946177-1	4363921fdcafcc01a92813bc32202b10	1976-03-23
3946198	3911386-3	bd7698208472466cb1537aa756590e09	1976-03-23
3946198	3911386-3	bd7698208472466cb1537aa756590e09	1976-03-23
3946243	3946243-1	d3ae5ea896e390dc260536aba330d219	1976-03-23
3946243	3946243-2	d3ae5ea896e390dc260536aba330d219	1976-03-23
3946243	3946243-1	d3ae5ea896e390dc260536aba330d219	1976-03-23
3946243	3946243-2	d3ae5ea896e390dc260536aba330d219	1976-03-23
3946254	3925723-1	ce12cb389c5062fc0457cf1a560ff637	1976-03-23
3946254	3925723-1	ce12cb389c5062fc0457cf1a560ff637	1976-03-23
3946285	3873901-2	ce12cb389c5062fc0457cf1a560ff637	1976-03-23
3946285	3946285-2	ce12cb389c5062fc0457cf1a560ff637	1976-03-23
3946285	3873901-2	ce12cb389c5062fc0457cf1a560ff637	1976-03-23
3946285	3946285-2	ce12cb389c5062fc0457cf1a560ff637	1976-03-23
3946354	3946354-1	4bcf1149dab7738d933a859c2fb61d86	1976-03-23
3946354	3946354-1	4bcf1149dab7738d933a859c2fb61d86	1976-03-23
3946473	3946473-1	5ee4bf42f2a9256614f2fb34d22e6b8b	1976-03-30
3946473	3946473-1	5ee4bf42f2a9256614f2fb34d22e6b8b	1976-03-30
3946475	3868752-1	c6eb1e29f7aff43364549007d90deea5	1976-03-30
3946475	3868752-1	c6eb1e29f7aff43364549007d90deea5	1976-03-30
3946478	3942235-2	769284140f35986c9706be7f872ff2fa	1976-03-30
3946478	3878599-2	769284140f35986c9706be7f872ff2fa	1976-03-30
3946478	3942235-2	769284140f35986c9706be7f872ff2fa	1976-03-30
3946478	3878599-2	769284140f35986c9706be7f872ff2fa	1976-03-30
3946479	3942235-2	769284140f35986c9706be7f872ff2fa	1976-03-30
3946479	3878599-2	769284140f35986c9706be7f872ff2fa	1976-03-30
3946479	3942235-2	769284140f35986c9706be7f872ff2fa	1976-03-30
3946479	3878599-2	769284140f35986c9706be7f872ff2fa	1976-03-30
3946482	3890517-1	484cf4363ef0a86bd74b60bee0956bb7	1976-03-30
3946482	3890517-2	484cf4363ef0a86bd74b60bee0956bb7	1976-03-30
3946482	3890517-1	484cf4363ef0a86bd74b60bee0956bb7	1976-03-30
3946482	3890517-2	484cf4363ef0a86bd74b60bee0956bb7	1976-03-30
3946533	3923286-1	ad9196396514210b126d7c1f4ea088ac	1976-03-30
3946533	3946533-2	ad9196396514210b126d7c1f4ea088ac	1976-03-30
3946533	3923286-1	ad9196396514210b126d7c1f4ea088ac	1976-03-30
3946533	3946533-2	ad9196396514210b126d7c1f4ea088ac	1976-03-30
3946619	3865205-1	38d9d19922af362937e222c81fbda28b	1976-03-30
3946619	3946619-2	38d9d19922af362937e222c81fbda28b	1976-03-30
3946619	3865205-1	38d9d19922af362937e222c81fbda28b	1976-03-30
3946619	3946619-2	38d9d19922af362937e222c81fbda28b	1976-03-30
3946764	3946764-1	f6fa6aec7ad4f4c806f11da0b5031deb	1976-03-30
3946764	3946764-1	f6fa6aec7ad4f4c806f11da0b5031deb	1976-03-30
3946840	3946840-1	43c13a2b31f0bcc3c9ccf3a3fdbc6bae	1976-03-30
3946840	3946840-1	43c13a2b31f0bcc3c9ccf3a3fdbc6bae	1976-03-30
3946965	3912329-1	bd7698208472466cb1537aa756590e09	1976-03-30
3946965	3912329-1	bd7698208472466cb1537aa756590e09	1976-03-30
3947068	3947068-1	8a5732a6bc40d9593da8f094baba2395	1976-03-30
3947068	3947068-1	8a5732a6bc40d9593da8f094baba2395	1976-03-30
3947118	3947118-1	e572ad43a89039b0d72acc4ce970a33f	1976-03-30
3947118	3947118-1	e572ad43a89039b0d72acc4ce970a33f	1976-03-30
3947149	3881839-1	8d5907a4804a4989a3a6b6555fabb74c	1976-03-30
3947149	3881839-1	8d5907a4804a4989a3a6b6555fabb74c	1976-03-30
3947155	3894855-1	072a9a905998e4201b30c1d463ca4ac6	1976-03-30
3947155	3894855-1	072a9a905998e4201b30c1d463ca4ac6	1976-03-30
3947159	3947159-1	bd7698208472466cb1537aa756590e09	1976-03-30
3947159	3947159-1	bd7698208472466cb1537aa756590e09	1976-03-30
3947204	3884606-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947204	3947204-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947204	3883625-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947204	3884606-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947204	3947204-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947204	3883625-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947247	3947247-1	6bd73a5d50179d35f6109fea06eaa7bb	1976-03-30
3947247	3947247-2	6bd73a5d50179d35f6109fea06eaa7bb	1976-03-30
3947247	3947247-1	6bd73a5d50179d35f6109fea06eaa7bb	1976-03-30
3947247	3947247-2	6bd73a5d50179d35f6109fea06eaa7bb	1976-03-30
3947280	3947280-1	03a8be4fb4ff680fb8c859963b3b3857	1976-03-30
3947280	3947280-1	03a8be4fb4ff680fb8c859963b3b3857	1976-03-30
3947396	3947396-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947396	3947396-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947396	3947396-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947396	3947396-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947418	3867427-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947418	3867427-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947426	3947426-1	dbacb8cd8276127fd5b3f16aa9707615	1976-03-30
3947426	3947426-1	dbacb8cd8276127fd5b3f16aa9707615	1976-03-30
3947427	3867360-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947427	3867360-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947457	3947457-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947457	3947457-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947457	3947457-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947457	3947457-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947466	3882139-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-30
3947466	3862956-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-30
3947466	3882139-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-30
3947466	3862956-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-30
3947520	3862232-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-30
3947520	3862232-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-30
3947531	3947531-1	bd7698208472466cb1537aa756590e09	1976-03-30
3947531	3947531-1	bd7698208472466cb1537aa756590e09	1976-03-30
3947539	3947539-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947539	3947539-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-03-30
3947550	3947550-1	bd7698208472466cb1537aa756590e09	1976-03-30
3947550	3947550-1	bd7698208472466cb1537aa756590e09	1976-03-30
3947591	3947591-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-30
3947591	3887619-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-30
3947591	3947591-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-30
3947591	3887619-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-03-30
3947600	3947600-1	6df2cd11c701e10b48c877253150a789	1976-03-30
3947600	3947600-1	6df2cd11c701e10b48c877253150a789	1976-03-30
3947653	3872279-1	da7b755b69aabc33d30c0cea74cc3970	1976-03-30
3947653	3872279-1	da7b755b69aabc33d30c0cea74cc3970	1976-03-30
3947654	3872279-1	da7b755b69aabc33d30c0cea74cc3970	1976-03-30
3947654	3872279-1	da7b755b69aabc33d30c0cea74cc3970	1976-03-30
3947702	3947702-1	36522e5479ad196c71733d75a275392e	1976-03-30
3947702	3947702-1	36522e5479ad196c71733d75a275392e	1976-03-30
3947711	3937994-2	4363921fdcafcc01a92813bc32202b10	1976-03-30
3947711	3937994-1	4363921fdcafcc01a92813bc32202b10	1976-03-30
3947711	3937994-2	4363921fdcafcc01a92813bc32202b10	1976-03-30
3947711	3937994-1	4363921fdcafcc01a92813bc32202b10	1976-03-30
3947738	3903499-1	9bb5acf586f7bb934d170846196da739	1976-03-30
3947738	3903499-1	9bb5acf586f7bb934d170846196da739	1976-03-30
3947764	3947764-1	bd7698208472466cb1537aa756590e09	1976-03-30
3947764	3947764-2	bd7698208472466cb1537aa756590e09	1976-03-30
3947764	3947764-1	bd7698208472466cb1537aa756590e09	1976-03-30
3947764	3947764-2	bd7698208472466cb1537aa756590e09	1976-03-30
3947878	3911485-1	b7c3d996d3bbfc0574cd0a8c628a2f67	1976-03-30
3947878	3911485-2	b7c3d996d3bbfc0574cd0a8c628a2f67	1976-03-30
3947878	3911485-1	b7c3d996d3bbfc0574cd0a8c628a2f67	1976-03-30
3947878	3911485-2	b7c3d996d3bbfc0574cd0a8c628a2f67	1976-03-30
3947951	3947951-1	c38e4a5c411c8e4dc88903c9ef8aa446	1976-04-06
3947951	3947951-1	c38e4a5c411c8e4dc88903c9ef8aa446	1976-04-06
3947959	3879586-2	409fd90f67c260acb2bf0e1d549bbb46	1976-04-06
3947959	3879586-2	409fd90f67c260acb2bf0e1d549bbb46	1976-04-06
3948053	3861371-1	2e5f35adb66e8b414025f8725a6cd62a	1976-04-06
3948053	3861371-1	2e5f35adb66e8b414025f8725a6cd62a	1976-04-06
3948064	3948064-1	9cc20cbebd1093b6e909909128ea9cea	1976-04-06
3948064	3948064-2	9cc20cbebd1093b6e909909128ea9cea	1976-04-06
3948064	3948064-1	9cc20cbebd1093b6e909909128ea9cea	1976-04-06
3948064	3948064-2	9cc20cbebd1093b6e909909128ea9cea	1976-04-06
3948155	3948155-1	dd2e082ed28a78cb10f4b386900260cd	1976-04-06
3948155	3948155-1	dd2e082ed28a78cb10f4b386900260cd	1976-04-06
3948186	3948186-1	fb204aad57a3132f02621dcc99ad23ee	1976-04-06
3948186	3948186-1	fb204aad57a3132f02621dcc99ad23ee	1976-04-06
3948190	3948190-1	29d575e8072cf6e78ac7e14a1a6ea39c	1976-04-06
3948190	3948190-2	29d575e8072cf6e78ac7e14a1a6ea39c	1976-04-06
3948190	3948190-1	29d575e8072cf6e78ac7e14a1a6ea39c	1976-04-06
3948190	3948190-2	29d575e8072cf6e78ac7e14a1a6ea39c	1976-04-06
3948205	3948205-1	d039762399329596872d0b3c52f1945e	1976-04-06
3948205	3948205-1	d039762399329596872d0b3c52f1945e	1976-04-06
3948228	3948228-1	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948228	3948228-1	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948232	3933166-1	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948232	3933166-4	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948232	3933166-3	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948232	3933166-2	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948232	3933166-1	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948232	3933166-4	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948232	3933166-3	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948232	3933166-2	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948235	3861371-1	2e5f35adb66e8b414025f8725a6cd62a	1976-04-06
3948235	3861371-1	2e5f35adb66e8b414025f8725a6cd62a	1976-04-06
3948281	3948281-1	55da616ee3aab8cda39b25d4be32d5e9	1976-04-06
3948281	3948281-2	55da616ee3aab8cda39b25d4be32d5e9	1976-04-06
3948281	3948281-1	55da616ee3aab8cda39b25d4be32d5e9	1976-04-06
3948281	3948281-2	55da616ee3aab8cda39b25d4be32d5e9	1976-04-06
3948284	3948284-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948284	3948284-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948309	3891534-4	bd7698208472466cb1537aa756590e09	1976-04-06
3948309	3860367-1	bd7698208472466cb1537aa756590e09	1976-04-06
3948309	3891534-4	bd7698208472466cb1537aa756590e09	1976-04-06
3948309	3860367-1	bd7698208472466cb1537aa756590e09	1976-04-06
3948313	3878887-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948313	3878887-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948331	3893526-1	b734fa48f0733a249411bbf52a9a8847	1976-04-06
3948331	3893526-1	b734fa48f0733a249411bbf52a9a8847	1976-04-06
3948336	3948336-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948336	3948336-2	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948336	3948336-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948336	3948336-2	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948341	3944017-1	bd7698208472466cb1537aa756590e09	1976-04-06
3948341	3944017-1	bd7698208472466cb1537aa756590e09	1976-04-06
3948347	3948347-1	933a345fc3b67c6be5bd1077ca8d142d	1976-04-06
3948347	3948347-1	933a345fc3b67c6be5bd1077ca8d142d	1976-04-06
3948348	3948348-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948348	3948348-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948349	3948348-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948349	3948348-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948359	3925753-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948359	3925753-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948410	3948410-1	79146327cb3c3f53badf93fa5a48d98c	1976-04-06
3948410	3948410-1	79146327cb3c3f53badf93fa5a48d98c	1976-04-06
3948412	3948412-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948412	3948412-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948414	3948414-1	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948414	3948414-1	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948460	3948460-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948460	3948460-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3948537	3948537-1	b5f0df5a430eda9cbb854d6b46bced2a	1976-04-06
3948537	3948537-1	b5f0df5a430eda9cbb854d6b46bced2a	1976-04-06
3948540	3948540-1	618a2b53054adc3e33ac829f50ad5eff	1976-04-06
3948540	3948540-1	618a2b53054adc3e33ac829f50ad5eff	1976-04-06
3948544	3937994-1	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948544	3937994-2	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948544	3937994-1	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948544	3937994-2	4363921fdcafcc01a92813bc32202b10	1976-04-06
3948557	3861556-2	afb851f7fb622d15d20636d0e8e74d77	1976-04-06
3948557	3861556-2	afb851f7fb622d15d20636d0e8e74d77	1976-04-06
3948602	3934981-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948602	3934981-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948618	3873392-2	a575a126d2d9000c21965755c873cdcb	1976-04-06
3948618	3873392-2	a575a126d2d9000c21965755c873cdcb	1976-04-06
3948619	3948619-1	a575a126d2d9000c21965755c873cdcb	1976-04-06
3948619	3948619-1	a575a126d2d9000c21965755c873cdcb	1976-04-06
3948708	3948708-1	fe4c04948c80e590a630c315aa4b5ff3	1976-04-06
3948708	3948708-1	fe4c04948c80e590a630c315aa4b5ff3	1976-04-06
3948789	3948789-1	c8b08ef1d064f9d5b743cdf01e585cac	1976-04-06
3948789	3948789-1	c8b08ef1d064f9d5b743cdf01e585cac	1976-04-06
3948811	3948811-1	5e671fdea291a063f599dbc7ca1e0761	1976-04-06
3948811	3863116-2	5e671fdea291a063f599dbc7ca1e0761	1976-04-06
3948811	3948811-3	5e671fdea291a063f599dbc7ca1e0761	1976-04-06
3948811	3948811-1	5e671fdea291a063f599dbc7ca1e0761	1976-04-06
3948811	3863116-2	5e671fdea291a063f599dbc7ca1e0761	1976-04-06
3948811	3948811-3	5e671fdea291a063f599dbc7ca1e0761	1976-04-06
3948825	3948825-1	db43dc456ce5c6a79ebd04ecc13efea3	1976-04-06
3948825	3948825-1	db43dc456ce5c6a79ebd04ecc13efea3	1976-04-06
3948848	3873499-2	c8b08ef1d064f9d5b743cdf01e585cac	1976-04-06
3948848	3873499-2	c8b08ef1d064f9d5b743cdf01e585cac	1976-04-06
3948891	3867427-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948891	3867427-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948903	3873523-2	c4e04e949f741934aa813f9222a789d3	1976-04-06
3948903	3873523-1	c4e04e949f741934aa813f9222a789d3	1976-04-06
3948903	3873523-2	c4e04e949f741934aa813f9222a789d3	1976-04-06
3948903	3873523-1	c4e04e949f741934aa813f9222a789d3	1976-04-06
3948907	3867427-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948907	3867427-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948948	3875203-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948948	3875203-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948948	3862184-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948948	3875203-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948948	3875203-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948948	3862184-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3948970	3890372-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-04-06
3948970	3890372-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-04-06
3948981	3862984-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-04-06
3948981	3862984-2	c817a9a93a8e4237ea3a6992adb7f02f	1976-04-06
3948981	3862984-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-04-06
3948981	3862984-2	c817a9a93a8e4237ea3a6992adb7f02f	1976-04-06
3949015	3949015-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3949015	3949015-2	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3949015	3949015-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3949015	3949015-2	8d5907a4804a4989a3a6b6555fabb74c	1976-04-06
3949053	3942953-1	edd9d19174c9a4a1aad4ebf8356ffa5b	1976-04-06
3949053	3949053-2	edd9d19174c9a4a1aad4ebf8356ffa5b	1976-04-06
3949053	3942953-1	edd9d19174c9a4a1aad4ebf8356ffa5b	1976-04-06
3949053	3949053-2	edd9d19174c9a4a1aad4ebf8356ffa5b	1976-04-06
3949138	3949138-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3949138	3949138-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-06
3949430	3908202-6	48c0995c833c772c3de127a36a9cb078	1976-04-13
3949430	3883903-1	48c0995c833c772c3de127a36a9cb078	1976-04-13
3949430	3939500-3	48c0995c833c772c3de127a36a9cb078	1976-04-13
3949430	3908202-6	48c0995c833c772c3de127a36a9cb078	1976-04-13
3949430	3883903-1	48c0995c833c772c3de127a36a9cb078	1976-04-13
3949430	3939500-3	48c0995c833c772c3de127a36a9cb078	1976-04-13
3949497	3949497-1	f05cab4d2b7f0a62af75ef2a59c2bdbf	1976-04-13
3949497	3949497-1	f05cab4d2b7f0a62af75ef2a59c2bdbf	1976-04-13
3949529	3881292-1	84cbe5ea950cba63bd52c830405e81f3	1976-04-13
3949529	3881292-1	84cbe5ea950cba63bd52c830405e81f3	1976-04-13
3949714	3888458-3	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3949714	3888458-3	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3949715	3949715-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3949715	3949715-2	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3949715	3949715-3	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3949715	3949715-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3949715	3949715-2	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3949715	3949715-3	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3949779	3902319-1	28c298a3cec5830482e7155b21f18b2b	1976-04-13
3949779	3902319-1	28c298a3cec5830482e7155b21f18b2b	1976-04-13
3949796	3949796-1	c8b08ef1d064f9d5b743cdf01e585cac	1976-04-13
3949796	3949796-1	c8b08ef1d064f9d5b743cdf01e585cac	1976-04-13
3949826	3929036-1	38d9d19922af362937e222c81fbda28b	1976-04-13
3949826	3929036-1	38d9d19922af362937e222c81fbda28b	1976-04-13
3949840	3949840-1	731496c08be4dec613fb8b6174113b05	1976-04-13
3949840	3936096-1	731496c08be4dec613fb8b6174113b05	1976-04-13
3949840	3949840-1	731496c08be4dec613fb8b6174113b05	1976-04-13
3949840	3936096-1	731496c08be4dec613fb8b6174113b05	1976-04-13
3949841	3934685-1	731496c08be4dec613fb8b6174113b05	1976-04-13
3949841	3949841-2	731496c08be4dec613fb8b6174113b05	1976-04-13
3949841	3934685-1	731496c08be4dec613fb8b6174113b05	1976-04-13
3949841	3949841-2	731496c08be4dec613fb8b6174113b05	1976-04-13
3949861	3949861-1	e999508537faedc96b99aa9205ac0714	1976-04-13
3949861	3949861-2	e999508537faedc96b99aa9205ac0714	1976-04-13
3949861	3949861-1	e999508537faedc96b99aa9205ac0714	1976-04-13
3949861	3949861-2	e999508537faedc96b99aa9205ac0714	1976-04-13
3949920	3865670-1	bf58b687d6ab8cce443e7c0a2fd2dd5b	1976-04-13
3949920	3949920-2	bf58b687d6ab8cce443e7c0a2fd2dd5b	1976-04-13
3949920	3865670-1	bf58b687d6ab8cce443e7c0a2fd2dd5b	1976-04-13
3949920	3949920-2	bf58b687d6ab8cce443e7c0a2fd2dd5b	1976-04-13
3950009	3888503-1	11a92ca96ae5a545b5b23debc5f80afd	1976-04-13
3950009	3888503-1	11a92ca96ae5a545b5b23debc5f80afd	1976-04-13
3950035	3905654-1	484cf4363ef0a86bd74b60bee0956bb7	1976-04-13
3950035	3905654-1	484cf4363ef0a86bd74b60bee0956bb7	1976-04-13
3950037	3938850-2	bd7698208472466cb1537aa756590e09	1976-04-13
3950037	3938850-1	bd7698208472466cb1537aa756590e09	1976-04-13
3950037	3938850-2	bd7698208472466cb1537aa756590e09	1976-04-13
3950037	3938850-1	bd7698208472466cb1537aa756590e09	1976-04-13
3950139	3950139-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3950139	3950139-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3950145	3873392-2	a575a126d2d9000c21965755c873cdcb	1976-04-13
3950145	3873392-2	a575a126d2d9000c21965755c873cdcb	1976-04-13
3950238	3888752-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3950238	3888752-1	8d5907a4804a4989a3a6b6555fabb74c	1976-04-13
3950248	3915866-2	ab18501cdf0b657cb1ced1fc169e6f81	1976-04-13
3950248	3915866-1	ab18501cdf0b657cb1ced1fc169e6f81	1976-04-13
3950248	3915866-2	ab18501cdf0b657cb1ced1fc169e6f81	1976-04-13
3950248	3915866-1	ab18501cdf0b657cb1ced1fc169e6f81	1976-04-13
3950296	3947396-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950296	3947396-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950296	3947396-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950296	3947396-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950306	3875203-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950306	3950306-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950306	3875203-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950306	3950306-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950363	3904679-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-04-13
3950363	3904679-1	c817a9a93a8e4237ea3a6992adb7f02f	1976-04-13
3950538	3862332-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950538	3862332-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950579	3893496-2	8066069430700c5764fb79350dbd0edd	1976-04-13
3950579	3893496-2	8066069430700c5764fb79350dbd0edd	1976-04-13
3950594	3879333-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950594	3950594-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950594	3879333-1	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
3950594	3950594-2	68f31ecdaa3b3827bbd64e60cd21d9da	1976-04-13
