citing	cited	citing_year	state	assignee_id
4677823	4051821	1987	CA	551854083fdaa4e037a5df01c6c45a3f
4835963	4051821	1989	CA	11a92ca96ae5a545b5b23debc5f80afd
4835963	4051821	1989	CA	11a92ca96ae5a545b5b23debc5f80afd
6889082	4051840	2005	CA	b33430e0cf532b3ff1ab0a0286e502be
7144365	4051840	2006	CA	b33430e0cf532b3ff1ab0a0286e502be
6610004	4051840	2003	CA	b33430e0cf532b3ff1ab0a0286e502be
7641688	4051840	2010	CA	c676e90e9b89fcee801f622c47e7766e
7331921	4051840	2008	CA	b33430e0cf532b3ff1ab0a0286e502be
7331921	4051840	2008	CA	b33430e0cf532b3ff1ab0a0286e502be
7998201	4051840	2011	CA	c676e90e9b89fcee801f622c47e7766e
7998202	4051840	2011	CA	c676e90e9b89fcee801f622c47e7766e
7125376	4051840	2006	CA	b33430e0cf532b3ff1ab0a0286e502be
7125376	4051840	2006	CA	b33430e0cf532b3ff1ab0a0286e502be
7513863	4051840	2009	CA	b33430e0cf532b3ff1ab0a0286e502be
7066874	4051840	2006	CA	06a303c859421c6d457cee8c682e6405
7591778	4051840	2009	CA	b33430e0cf532b3ff1ab0a0286e502be
7445592	4051840	2008	CA	b33430e0cf532b3ff1ab0a0286e502be
7458929	4051840	2008	CA	b33430e0cf532b3ff1ab0a0286e502be
4936735	4051969	1990	CA	6d92bfe416e0dfd2b8932772afc60947
4936735	4051969	1990	CA	6d92bfe416e0dfd2b8932772afc60947
5489181	4051970	1996	CA	
4342419	4051970	1982	CA	dc55ab6fbe0f8df8fd2cb820493b0631
4342419	4051970	1982	CA	dc55ab6fbe0f8df8fd2cb820493b0631
4277079	4052084	1981	WA	a73548d5a300918d28b07da7d740acbe
4277079	4052084	1981	WA	a73548d5a300918d28b07da7d740acbe
4624641	4052124	1986	CA	d7ddaa2437bdda48a6619fdf532821a7
4624641	4052124	1986	CA	d7ddaa2437bdda48a6619fdf532821a7
5992410	4052141	1999	CA	f64cbc63e356fefb11361f9288691d42
5992410	4052141	1999	CA	f64cbc63e356fefb11361f9288691d42
5385159	4052227	1995	MN	
5385159	4052227	1995	MN	
D575911	4052227	2008	CA	b14a67dda0db5abbd23073ff2842f777
D575911	4052227	2008	CA	b14a67dda0db5abbd23073ff2842f777
5389413	4052241	1995	MN	fd9d6ed41331a4af4c51bdc5946cb932
5389413	4052241	1995	MN	fd9d6ed41331a4af4c51bdc5946cb932
5536545	4052241	1996	MN	fd9d6ed41331a4af4c51bdc5946cb932
4257530	4052241	1981	MN	47a57e3beb5f1208ad398a92677db620
4257530	4052241	1981	MN	47a57e3beb5f1208ad398a92677db620
7112299	4052241	2006	CA	NULL
4693678	4052241	1987	WA	66e84233d1c76cda096ff00a82ac758f
4693678	4052241	1987	WA	66e84233d1c76cda096ff00a82ac758f
5750024	4052316	1998	MN	d553e476af74292678541752172a3f93
5750024	4052316	1998	MN	d553e476af74292678541752172a3f93
4213863	4052316	1980	WA	9f07b76913e0fd128d80f5cd59213576
4213863	4052316	1980	WA	9f07b76913e0fd128d80f5cd59213576
4230573	4052316	1980	CT	f3c260d1eddf1b8ad4e9e9adb39754f2
4230573	4052316	1980	CT	f3c260d1eddf1b8ad4e9e9adb39754f2
4814033	4052316	1989	MN	d553e476af74292678541752172a3f93
4814033	4052316	1989	MN	d553e476af74292678541752172a3f93
4836931	4052316	1989	MN	d553e476af74292678541752172a3f93
4836931	4052316	1989	MN	d553e476af74292678541752172a3f93
7589048	4052345	2009	OK	a67fedc25ec852dfd9b480f1bb535145
7589048	4052345	2009	OK	a67fedc25ec852dfd9b480f1bb535145
7563750	4052345	2009	OK	a67fedc25ec852dfd9b480f1bb535145
7563750	4052345	2009	OK	a67fedc25ec852dfd9b480f1bb535145
8181703	4052345	2012	OK	a67fedc25ec852dfd9b480f1bb535145
8091638	4052345	2012	OK	a67fedc25ec852dfd9b480f1bb535145
7493957	4052345	2009	OK	a67fedc25ec852dfd9b480f1bb535145
7741251	4052345	2010	OK	a67fedc25ec852dfd9b480f1bb535145
7741251	4052345	2010	OK	a67fedc25ec852dfd9b480f1bb535145
8278250	4052345	2012	OK	a67fedc25ec852dfd9b480f1bb535145
8278250	4052345	2012	OK	a67fedc25ec852dfd9b480f1bb535145
8420576	4052345	2013	OK	a67fedc25ec852dfd9b480f1bb535145
8420576	4052345	2013	OK	a67fedc25ec852dfd9b480f1bb535145
7552771	4052345	2009	OK	a67fedc25ec852dfd9b480f1bb535145
7552771	4052345	2009	OK	a67fedc25ec852dfd9b480f1bb535145
8008235	4052345	2011	OK	a67fedc25ec852dfd9b480f1bb535145
8008235	4052345	2011	OK	a67fedc25ec852dfd9b480f1bb535145
8251141	4052345	2012	OK	a67fedc25ec852dfd9b480f1bb535145
8251141	4052345	2012	OK	a67fedc25ec852dfd9b480f1bb535145
7759292	4052345	2010	OK	a67fedc25ec852dfd9b480f1bb535145
7759292	4052345	2010	OK	a67fedc25ec852dfd9b480f1bb535145
8272440	4052345	2012	OK	a67fedc25ec852dfd9b480f1bb535145
8272440	4052345	2012	OK	a67fedc25ec852dfd9b480f1bb535145
7998910	4052345	2011	OK	a67fedc25ec852dfd9b480f1bb535145
7595283	4052345	2009	OK	a67fedc25ec852dfd9b480f1bb535145
7595283	4052345	2009	OK	a67fedc25ec852dfd9b480f1bb535145
7730950	4052345	2010	OK	a67fedc25ec852dfd9b480f1bb535145
7730950	4052345	2010	OK	a67fedc25ec852dfd9b480f1bb535145
7934557	4052345	2011	OK	a67fedc25ec852dfd9b480f1bb535145
7398825	4052345	2008	OK	a67fedc25ec852dfd9b480f1bb535145
4581391	4052357	1986	CA	4bcf1149dab7738d933a859c2fb61d86
4581391	4052357	1986	CA	4bcf1149dab7738d933a859c2fb61d86
4687872	4052437	1987	CA	6afd8df9be9e2f3d08e56ae0cf8f90fb
4687872	4052437	1987	CA	6afd8df9be9e2f3d08e56ae0cf8f90fb
4461731	4052490	1984	CA	a1675f5fefd071accb064f67b79213fb
4461731	4052490	1984	CA	a1675f5fefd071accb064f67b79213fb
4812266	4052490	1989	MN	e25fd376036b3b948dfea1b169b62bc4
4812266	4052490	1989	MN	e25fd376036b3b948dfea1b169b62bc4
4570010	4052495	1986	CT	c817a9a93a8e4237ea3a6992adb7f02f
4570010	4052495	1986	CT	c817a9a93a8e4237ea3a6992adb7f02f
4675361	4052495	1987	CA	7fbebee3ab8863676995aade6005cfde
4675361	4052495	1987	CA	7fbebee3ab8863676995aade6005cfde
4764330	4052495	1988	CT	68f31ecdaa3b3827bbd64e60cd21d9da
4764330	4052495	1988	CT	68f31ecdaa3b3827bbd64e60cd21d9da
5120813	4052495	1992	CA	1c6482714117f56e68de13efe8f70598
5120813	4052495	1992	CA	1c6482714117f56e68de13efe8f70598
4376210	4052529	1983	CT	91e888f6d40d0bcbec521c68a7b37ebc
4376210	4052529	1983	CT	91e888f6d40d0bcbec521c68a7b37ebc
4435259	4052529	1984	CT	91e888f6d40d0bcbec521c68a7b37ebc
4435259	4052529	1984	CT	91e888f6d40d0bcbec521c68a7b37ebc
4604635	4052529	1986	WA	c2c5ec01f2a531d12077e81ec293f4f7
4604635	4052529	1986	WA	c2c5ec01f2a531d12077e81ec293f4f7
4693960	4052529	1987	CT	29a03fd21a4c9b1420a55ecba2105eae
4693960	4052529	1987	CT	29a03fd21a4c9b1420a55ecba2105eae
4339511	4052538	1982	CA	a1aacb85ca4983b090392e59d002fa23
4339511	4052538	1982	CA	a1aacb85ca4983b090392e59d002fa23
4219101	4052564	1980	MN	3469438ed87c638fda4ca871edff6053
4219101	4052564	1980	MN	3469438ed87c638fda4ca871edff6053
4319088	4052564	1982	MN	10c74bcc3feb09232a2d2835a6621830
4319088	4052564	1982	MN	10c74bcc3feb09232a2d2835a6621830
4589138	4052564	1986	CA	169b203a6896a6e15ab40b084e4fcf68
4589138	4052564	1986	CA	169b203a6896a6e15ab40b084e4fcf68
7505898	4052564	2009	CA	a1a1d8e6f1c463f9185db22ccece1abb
7505898	4052564	2009	CA	a1a1d8e6f1c463f9185db22ccece1abb
7184952	4052564	2007	CA	a1a1d8e6f1c463f9185db22ccece1abb
7184952	4052564	2007	CA	a1a1d8e6f1c463f9185db22ccece1abb
8532987	4052564	2013	CA	d264aee2fac3e47736409f3c65f0f3d6
7460675	4052564	2008	CA	fa78eef31f8ec33098335c6f26ad0e16
7143028	4052564	2006	CA	a1a1d8e6f1c463f9185db22ccece1abb
7143028	4052564	2006	CA	a1a1d8e6f1c463f9185db22ccece1abb
6035949	4052857	2000	WA	NULL
4208992	4052967	1980	CA	
4208992	4052967	1980	CA	
4275701	4052967	1981	CA	fd2379605ff275dd0b2f6f340ae21637
4275701	4052967	1981	CA	fd2379605ff275dd0b2f6f340ae21637
8584651	4052967	2013	MN	NULL
8584651	4052967	2013	MN	NULL
7721755	4052998	2010	MN	16ffdaf7ff6d11de64a4f776ca4b751d
5479959	4053001	1996	CA	0b5134d0eab6914ffb2fc72e05ebb8ff
4245679	4053001	1981	CA	
4245679	4053001	1981	CA	
4146130	4053049	1979	CA	
4146130	4053049	1979	CA	
6182422	4053049	2001	MN	61226a644b21643d4e4fd467fcfb5f3b
6499596	4053049	2002	MN	61226a644b21643d4e4fd467fcfb5f3b
4470508	4053049	1984	CA	21d0620a8d5e49ceb236c5dbbfeb0d46
4470508	4053049	1984	CA	21d0620a8d5e49ceb236c5dbbfeb0d46
6874633	4053049	2005	MN	61226a644b21643d4e4fd467fcfb5f3b
6874633	4053049	2005	MN	61226a644b21643d4e4fd467fcfb5f3b
7392905	4053049	2008	MN	61226a644b21643d4e4fd467fcfb5f3b
7392905	4053049	2008	MN	61226a644b21643d4e4fd467fcfb5f3b
5305878	4053049	1994	CA	
5305878	4053049	1994	CA	
5092457	4053102	1992	CA	
5092457	4053102	1992	CA	
6120728	4053267	2000	CA	144aebf481b120c7ddc77787c9b58405
6165400	4053267	2000	CA	144aebf481b120c7ddc77787c9b58405
6440357	4053267	2002	CA	144aebf481b120c7ddc77787c9b58405
7998986	4053470	2011	CA	a71922b790b9022ba49cff8e22d118dd
7998986	4053470	2011	CA	a71922b790b9022ba49cff8e22d118dd
6834637	4053543	2004	OK	6b6c21999496f86b3cc84f6c6f7103e9
4626670	4053736	1986	CA	2dc0713451bb489366e7d0dc0925f72d
4626670	4053736	1986	CA	2dc0713451bb489366e7d0dc0925f72d
4752837	4053736	1988	CA	
4752837	4053736	1988	CA	
5204513	4053736	1993	CA	033b94e48638b20921e00daa1584777e
5204513	4053736	1993	CA	033b94e48638b20921e00daa1584777e
5459358	4053790	1995	CT	25bc51331e8d1d045b8aa4d9a05a262e
5836802	4054006	1998	CA	NULL
8062087	4054006	2011	CA	NULL
8062087	4054006	2011	CA	NULL
4964832	4054006	1990	CT	
4964832	4054006	1990	CT	
5533445	4054091	1996	CA	
5755157	4054091	1998	CA	NULL
5988059	4054091	1999	CA	09859ee4db9f32b78162cc28c851ea43
5988059	4054091	1999	CA	09859ee4db9f32b78162cc28c851ea43
4694746	4054091	1987	CA	
4694746	4054091	1987	CA	
5107759	4054091	1992	CA	
5107759	4054091	1992	CA	
8127975	4054108	2012	CT	f1d037c552858ed8708d01298b576a87
8127975	4054108	2012	CT	f1d037c552858ed8708d01298b576a87
7641091	4054108	2010	CT	f1d037c552858ed8708d01298b576a87
7641091	4054108	2010	CT	f1d037c552858ed8708d01298b576a87
8336753	4054108	2012	CT	a1a0d3c1960966eb1cebaa0627d17870
8336753	4054108	2012	CT	a1a0d3c1960966eb1cebaa0627d17870
7866528	4054108	2011	CT	f1d037c552858ed8708d01298b576a87
7866528	4054108	2011	CT	f1d037c552858ed8708d01298b576a87
5365646	4054278	1994	WA	1a230e5a928d348a315b016d1d1223b8
5365646	4054278	1994	WA	1a230e5a928d348a315b016d1d1223b8
6499751	4054300	2002	CA	NULL
6827358	4054300	2004	CA	9bcfd986cbcb342f55b0c93c76c0e95b
D580500	4054300	2008	CA	NULL
6976687	4054300	2005	CA	9bcfd986cbcb342f55b0c93c76c0e95b
4589678	4054303	1986	CA	
4589678	4054303	1986	CA	
6616199	4054309	2003	ND	73dc3a6278539d247d72157c2a6865d7
5577807	4054318	1996	CA	8a5732a6bc40d9593da8f094baba2395
6991291	4054318	2006	MN	c98ae83afb7ee78395688bebd5679ec1
7131700	4054318	2006	MN	c98ae83afb7ee78395688bebd5679ec1
7427105	4054318	2008	MN	8a5732a6bc40d9593da8f094baba2395
7114777	4054318	2006	MN	c98ae83afb7ee78395688bebd5679ec1
7040709	4054318	2006	MN	c98ae83afb7ee78395688bebd5679ec1
6905171	4054318	2005	MN	c98ae83afb7ee78395688bebd5679ec1
5779324	4054325	1998	MN	4b6136c52b7503eed87b4222ff823830
5779324	4054325	1998	MN	4b6136c52b7503eed87b4222ff823830
6296323	4054325	2001	MN	284e397df4f4182ef17a2b838e4bcc05
6394558	4054325	2002	MN	284e397df4f4182ef17a2b838e4bcc05
4137284	4054621	1979	CA	
4137284	4054621	1979	CA	
4231971	4054621	1980	CA	7911b274f11367433278c498d60c54c0
4231971	4054621	1980	CA	7911b274f11367433278c498d60c54c0
5174128	4054691	1992	CA	90f87187c4ee3b5c2645688b35a944ce
5174128	4054691	1992	CA	90f87187c4ee3b5c2645688b35a944ce
4243843	4054746	1981	CT	2f84647908d03b48cfeeee64919856a3
4243843	4054746	1981	CT	2f84647908d03b48cfeeee64919856a3
5066833	4054746	1991	CT	2f84647908d03b48cfeeee64919856a3
5066833	4054746	1991	CT	2f84647908d03b48cfeeee64919856a3
4217737	4055028	1980	CA	442ebff85c5043a911b8adf6a7084bfa
4217737	4055028	1980	CA	442ebff85c5043a911b8adf6a7084bfa
5016311	4055028	1991	MN	fd9d6ed41331a4af4c51bdc5946cb932
5016311	4055028	1991	MN	fd9d6ed41331a4af4c51bdc5946cb932
5045091	4055028	1991	MN	fd9d6ed41331a4af4c51bdc5946cb932
5045091	4055028	1991	MN	fd9d6ed41331a4af4c51bdc5946cb932
5083840	4055028	1992	MN	fd9d6ed41331a4af4c51bdc5946cb932
5083840	4055028	1992	MN	fd9d6ed41331a4af4c51bdc5946cb932
5233719	4055028	1993	MN	fd9d6ed41331a4af4c51bdc5946cb932
5233719	4055028	1993	MN	fd9d6ed41331a4af4c51bdc5946cb932
4682506	4055088	1987	OK	2b49f4ff7ef467128db9387b92ed4d5b
4682506	4055088	1987	OK	2b49f4ff7ef467128db9387b92ed4d5b
4858477	4055088	1989	OK	2b49f4ff7ef467128db9387b92ed4d5b
4858477	4055088	1989	OK	2b49f4ff7ef467128db9387b92ed4d5b
7878178	4055158	2011	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
8109255	4055158	2012	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
RE44452	4055158	2013	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
6748741	4055158	2004	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
8165786	4055158	2012	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
8165786	4055158	2012	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7328577	4055158	2008	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7467614	4055158	2008	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7415389	4055158	2008	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
8360040	4055158	2013	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7765792	4055158	2010	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7765792	4055158	2010	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7155334	4055158	2006	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7357125	4055158	2008	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7275374	4055158	2007	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7469177	4055158	2008	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7469177	4055158	2008	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
8265854	4055158	2012	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7389773	4055158	2008	MN	ce3f9f5b4b45d99c27fcc4e2a8e6a285
7182075	4055158	2007	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
6032782	4055246	2000	WA	NULL
5607978	4055602	1997	CA	808b23e31c84bf618629693cc7bea8e3
5688819	4055602	1997	CA	808b23e31c84bf618629693cc7bea8e3
7906552	4055602	2011	CA	808b23e31c84bf618629693cc7bea8e3
7906552	4055602	2011	CA	808b23e31c84bf618629693cc7bea8e3
6403649	4055602	2002	CA	b6f88940a09beb262589052f95369599
8338479	4055602	2012	CA	808b23e31c84bf618629693cc7bea8e3
8338479	4055602	2012	CA	808b23e31c84bf618629693cc7bea8e3
8017655	4055602	2011	CA	808b23e31c84bf618629693cc7bea8e3
8017655	4055602	2011	CA	808b23e31c84bf618629693cc7bea8e3
8557860	4055602	2013	CA	808b23e31c84bf618629693cc7bea8e3
8557860	4055602	2013	CA	808b23e31c84bf618629693cc7bea8e3
8524777	4055602	2013	CA	808b23e31c84bf618629693cc7bea8e3
8524777	4055602	2013	CA	808b23e31c84bf618629693cc7bea8e3
8168680	4055602	2012	CA	808b23e31c84bf618629693cc7bea8e3
8168680	4055602	2012	CA	808b23e31c84bf618629693cc7bea8e3
7863319	4055602	2011	CA	808b23e31c84bf618629693cc7bea8e3
7863319	4055602	2011	CA	808b23e31c84bf618629693cc7bea8e3
5352708	4055602	1994	CA	808b23e31c84bf618629693cc7bea8e3
5352708	4055602	1994	CA	808b23e31c84bf618629693cc7bea8e3
7183310	4055602	2007	CA	808b23e31c84bf618629693cc7bea8e3
7183310	4055602	2007	CA	808b23e31c84bf618629693cc7bea8e3
8278353	4055602	2012	CA	808b23e31c84bf618629693cc7bea8e3
8278353	4055602	2012	CA	808b23e31c84bf618629693cc7bea8e3
8309605	4055602	2012	CA	808b23e31c84bf618629693cc7bea8e3
8309605	4055602	2012	CA	808b23e31c84bf618629693cc7bea8e3
8299118	4055602	2012	CA	808b23e31c84bf618629693cc7bea8e3
8299118	4055602	2012	CA	808b23e31c84bf618629693cc7bea8e3
8586630	4055602	2013	CA	808b23e31c84bf618629693cc7bea8e3
8586630	4055602	2013	CA	808b23e31c84bf618629693cc7bea8e3
4913855	4055609	1990	CA	2ee29b41e2e72cfddde9f619a02bba82
4913855	4055609	1990	CA	2ee29b41e2e72cfddde9f619a02bba82
4338310	4055717	1982	MN	84fdb93d05ab2fa721a627dcd7da8c1a
4338310	4055717	1982	MN	84fdb93d05ab2fa721a627dcd7da8c1a
4814339	4055717	1989	MN	8fe84f7ca609cf90b77cbb2ed16351dd
4814339	4055717	1989	MN	8fe84f7ca609cf90b77cbb2ed16351dd
4942165	4055717	1990	MN	8fe84f7ca609cf90b77cbb2ed16351dd
4942165	4055717	1990	MN	8fe84f7ca609cf90b77cbb2ed16351dd
4338310	4055718	1982	MN	84fdb93d05ab2fa721a627dcd7da8c1a
4338310	4055718	1982	MN	84fdb93d05ab2fa721a627dcd7da8c1a
4814339	4055718	1989	MN	8fe84f7ca609cf90b77cbb2ed16351dd
4814339	4055718	1989	MN	8fe84f7ca609cf90b77cbb2ed16351dd
4942165	4055718	1990	MN	8fe84f7ca609cf90b77cbb2ed16351dd
4942165	4055718	1990	MN	8fe84f7ca609cf90b77cbb2ed16351dd
4217737	4055919	1980	CA	442ebff85c5043a911b8adf6a7084bfa
4217737	4055919	1980	CA	442ebff85c5043a911b8adf6a7084bfa
4872292	4055919	1989	CA	
4872292	4055919	1989	CA	
5016311	4055919	1991	MN	fd9d6ed41331a4af4c51bdc5946cb932
5016311	4055919	1991	MN	fd9d6ed41331a4af4c51bdc5946cb932
5083840	4055919	1992	MN	fd9d6ed41331a4af4c51bdc5946cb932
5083840	4055919	1992	MN	fd9d6ed41331a4af4c51bdc5946cb932
5233719	4055919	1993	MN	fd9d6ed41331a4af4c51bdc5946cb932
5233719	4055919	1993	MN	fd9d6ed41331a4af4c51bdc5946cb932
7941243	4056066	2011	MN	79395acb6d569d94a48921ec86fb6010
7941243	4056066	2011	MN	79395acb6d569d94a48921ec86fb6010
6293268	4056085	2001	CA	bb79c6d553cacb7525c144896ab1c643
6418918	4056085	2002	CA	961cf991a5e3f50c33df394ce9cd4dc7
4120277	4056088	1978	CA	0ee1b6d731a43ba605dd82d526b47614
4120277	4056088	1978	CA	0ee1b6d731a43ba605dd82d526b47614
4624588	4056183	1986	WA	ce5af67699692e048212d8513554ddf1
4624588	4056183	1986	WA	ce5af67699692e048212d8513554ddf1
5094554	4056183	1992	CT	1ec7c7d0ed531b697b6b192309675db5
5094554	4056183	1992	CT	1ec7c7d0ed531b697b6b192309675db5
5188403	4056275	1993	CA	4c9a7416ff4573160aeaa76bf07b025f
5188403	4056275	1993	CA	4c9a7416ff4573160aeaa76bf07b025f
5443898	4056499	1995	CA	03892297fadd6b2139baf6c883abfc37
5096939	4056499	1992	CA	529d211a246530dc8b3c1d652cd79d92
5096939	4056499	1992	CA	529d211a246530dc8b3c1d652cd79d92
5096940	4056499	1992	CA	529d211a246530dc8b3c1d652cd79d92
5096940	4056499	1992	CA	529d211a246530dc8b3c1d652cd79d92
7517581	4056499	2009	CA	ab18501cdf0b657cb1ced1fc169e6f81
7517581	4056499	2009	CA	ab18501cdf0b657cb1ced1fc169e6f81
5279403	4056731	1994	CA	e861f800b8d49dee11e7d12542bd0f70
5279403	4056731	1994	CA	e861f800b8d49dee11e7d12542bd0f70
4143578	4056862	1979	CT	0e7c69ec03dc131b3074e74e37b1cdff
4143578	4056862	1979	CT	0e7c69ec03dc131b3074e74e37b1cdff
4420848	4056862	1983	CT	0e7c69ec03dc131b3074e74e37b1cdff
4420848	4056862	1983	CT	0e7c69ec03dc131b3074e74e37b1cdff
4183122	4056869	1980	MN	b10dc69c68f7bd6df9a6c218c2d10e51
4183122	4056869	1980	MN	b10dc69c68f7bd6df9a6c218c2d10e51
4270251	4056869	1981	CT	72ebf6ac9dd26051e25b23d6f5334ec5
4270251	4056869	1981	CT	72ebf6ac9dd26051e25b23d6f5334ec5
4363436	4056869	1982	CT	72ebf6ac9dd26051e25b23d6f5334ec5
4363436	4056869	1982	CT	72ebf6ac9dd26051e25b23d6f5334ec5
6821057	4056940	2004	CA	NULL
7056067	4056940	2006	CA	NULL
7048471	4056940	2006	CA	NULL
7309191	4056940	2007	CA	NULL
5562132	4056979	1996	CA	f2d1195f316f2c27ea51757ed563bb3b
5590695	4056979	1997	CA	f2d1195f316f2c27ea51757ed563bb3b
5607002	4056979	1997	CA	f2d1195f316f2c27ea51757ed563bb3b
5711354	4056979	1998	CA	f2d1195f316f2c27ea51757ed563bb3b
5711354	4056979	1998	CA	f2d1195f316f2c27ea51757ed563bb3b
5878793	4056979	1999	CA	NULL
5950693	4056979	1999	CA	f2d1195f316f2c27ea51757ed563bb3b
5950693	4056979	1999	CA	f2d1195f316f2c27ea51757ed563bb3b
6056024	4056979	2000	CA	f2d1195f316f2c27ea51757ed563bb3b
6260588	4056979	2001	CA	bc8adbabbaeeeb6b46aa9aac0fa79dcc
6435229	4056979	2002	CA	bc8adbabbaeeeb6b46aa9aac0fa79dcc
4480469	4056979	1984	CT	fca91fce773a363c37b73cd7b03db08e
4480469	4056979	1984	CT	fca91fce773a363c37b73cd7b03db08e
5056049	4056979	1991	CA	
5056049	4056979	1991	CA	
5398755	4057108	1995	OK	1b5a2ae9cb12360d03adab5c5934d7f3
5398755	4057108	1995	OK	1b5a2ae9cb12360d03adab5c5934d7f3
4295526	4057108	1981	CA	d3f2585c5b8828068baf3b05df5fac6b
4295526	4057108	1981	CA	d3f2585c5b8828068baf3b05df5fac6b
4745977	4057108	1988	CA	2c78e276d261146e7f311f9b2259047b
4745977	4057108	1988	CA	2c78e276d261146e7f311f9b2259047b
4718691	4057120	1988	MN	5fa9b1d838445b081c56c9fa317f2238
4718691	4057120	1988	MN	5fa9b1d838445b081c56c9fa317f2238
4838573	4057120	1989	MN	5fa9b1d838445b081c56c9fa317f2238
4838573	4057120	1989	MN	5fa9b1d838445b081c56c9fa317f2238
5085457	4057120	1992	CA	1a230e5a928d348a315b016d1d1223b8
5085457	4057120	1992	CA	1a230e5a928d348a315b016d1d1223b8
4306649	4057137	1981	CA	e5e3e15aca63c35e79beae9f3a8b53e1
4306649	4057137	1981	CA	e5e3e15aca63c35e79beae9f3a8b53e1
4915056	4057137	1990	CA	
4915056	4057137	1990	CA	
4385650	4057192	1983	WA	8c2b451f01957d772c4b471ff56ce832
4385650	4057192	1983	WA	8c2b451f01957d772c4b471ff56ce832
7909090	4057304	2011	OK	070d4631aaea41f4b3f2fb397287b91b
6748729	4057355	2004	AK	NULL
4842424	4057355	1989	CT	b206b982e31915a3d078ffa4522332e6
4842424	4057355	1989	CT	b206b982e31915a3d078ffa4522332e6
5110221	4057355	1992	CT	b206b982e31915a3d078ffa4522332e6
5110221	4057355	1992	CT	b206b982e31915a3d078ffa4522332e6
5599857	4057528	1997	CA	2c78e276d261146e7f311f9b2259047b
5688844	4057528	1997	OK	2b49f4ff7ef467128db9387b92ed4d5b
5820670	4057528	1998	OK	a67fedc25ec852dfd9b480f1bb535145
5820670	4057528	1998	OK	a67fedc25ec852dfd9b480f1bb535145
4746365	4057528	1988	CT	fdf5555588ed16535899c3e6e1d93b67
4746365	4057528	1988	CT	fdf5555588ed16535899c3e6e1d93b67
4849018	4057528	1989	CT	fdf5555588ed16535899c3e6e1d93b67
4849018	4057528	1989	CT	fdf5555588ed16535899c3e6e1d93b67
6723771	4057595	2004	CT	2b6ccd96a011bc26b8ba128354c87ceb
4675361	4057595	1987	CA	7fbebee3ab8863676995aade6005cfde
4675361	4057595	1987	CA	7fbebee3ab8863676995aade6005cfde
5830571	4057667	1998	CA	58b45288d7d85eec91a7b72722c181ff
5830571	4057667	1998	CA	58b45288d7d85eec91a7b72722c181ff
6835462	4057667	2004	CA	58b45288d7d85eec91a7b72722c181ff
4643201	4057667	1987	MN	ba63daad7af208753ccc1e7383c11281
4643201	4057667	1987	MN	ba63daad7af208753ccc1e7383c11281
4453284	4057866	1984	MN	
4453284	4057866	1984	MN	
5134742	4057866	1992	CA	a4c06ab83d6524d2f539acca2fcfc727
5134742	4057866	1992	CA	a4c06ab83d6524d2f539acca2fcfc727
8365540	4057962	2013	CA	6557944bbe3ce1e722a9732795c39d6a
8365540	4057962	2013	CA	6557944bbe3ce1e722a9732795c39d6a
5822964	4057962	1998	CA	NULL
5918463	4057962	1999	WA	eb6ba548adcb681652b886cff787c8d4
5918463	4057962	1999	WA	eb6ba548adcb681652b886cff787c8d4
8333080	4057962	2012	CA	6557944bbe3ce1e722a9732795c39d6a
8333080	4057962	2012	CA	6557944bbe3ce1e722a9732795c39d6a
4416114	4057962	1983	WA	
4416114	4057962	1983	WA	
8359872	4057962	2013	CA	6557944bbe3ce1e722a9732795c39d6a
8359872	4057962	2013	CA	6557944bbe3ce1e722a9732795c39d6a
8353168	4057962	2013	CA	6557944bbe3ce1e722a9732795c39d6a
8353169	4057962	2013	CA	6557944bbe3ce1e722a9732795c39d6a
8353169	4057962	2013	CA	6557944bbe3ce1e722a9732795c39d6a
8505322	4057962	2013	CA	6557944bbe3ce1e722a9732795c39d6a
6536250	4057994	2003	MN	9df0c741f23b8f4c50494803a7234180
7455285	4058196	2008	CA	4ff040785469aed358ec01e54abaadbc
D549275	4058196	2007	CA	4ff040785469aed358ec01e54abaadbc
4905900	4058256	1990	CA	55fdcc6166994d4463101339239e79f6
4905900	4058256	1990	CA	55fdcc6166994d4463101339239e79f6
6666486	4058332	2003	CA	2f58c54d78d7110317c3955439a798ee
7140154	4058332	2006	CA	2f58c54d78d7110317c3955439a798ee
