id	year(patent.date)	inventor_id	state
4566137	1986	3858242-1	MI
3858242	1975	3858242-1	MI
3873997	1975	3858242-1	MI
5682689	1997	3858242-1	MI
6385781	2002	3858242-1	MI
3906546	1975	3858242-1	MI
4354284	1982	3858242-1	MI
4354283	1982	3858242-1	MI
4375108	1983	3858242-1	MI
4398306	1983	3858242-1	MI
3916446	1975	3858242-1	MI
3858269	1975	3858269-1	MI
3858269	1975	3858269-2	MI
3858269	1975	3858269-3	MI
3858272	1975	3858272-1	MI
3858272	1975	3858272-2	MI
4482041	1984	3858288-1	MI
4534458	1985	3858288-1	MI
3931875	1976	3858288-1	MI
4601374	1986	3858288-1	MI
3937535	1976	3858288-1	MI
4620625	1986	3858288-1	MI
4644646	1987	3858288-1	MI
4815867	1989	3858288-1	MI
4894913	1990	3858288-1	MI
3870384	1975	3858288-1	MI
3978566	1976	3858288-1	MI
4991702	1991	3858288-1	MI
3871093	1975	3858288-1	MI
4019784	1977	3858288-1	MI
4026399	1977	3858288-1	MI
4033440	1977	3858288-1	MI
4054339	1977	3858288-1	MI
5685723	1997	3858288-1	MI
5697792	1997	3858288-1	MI
5823308	1998	3858288-1	MI
4117917	1978	3858288-1	MI
6033228	2000	3858288-1	MI
4132105	1979	3858288-1	MI
6213917	2001	3858288-1	MI
4153308	1979	3858288-1	MI
4179780	1979	3858288-1	MI
4219246	1980	3858288-1	MI
3858288	1975	3858288-1	MI
4226321	1980	3858288-1	MI
4276974	1981	3858288-1	MI
4296977	1981	3858288-1	MI
4304412	1981	3858288-1	MI
4355992	1982	3858288-1	MI
3858289	1975	3858289-1	MI
3942363	1976	3858289-1	MI
3858289	1975	3858289-2	MI
3872712	1975	3858289-2	MI
3896670	1975	3858289-2	MI
4518268	1985	3858289-3	MI
3942363	1976	3858289-3	MI
3858289	1975	3858289-3	MI
3872712	1975	3858289-3	MI
4174627	1979	3858289-3	MI
4285233	1981	3858289-3	MI
4484385	1984	3858299-1	MI
4630363	1986	3858299-1	MI
4998659	1991	3858299-1	MI
3858299	1975	3858299-1	MI
4384667	1983	3858299-1	MI
3858391	1975	3858391-1	MI
3938321	1976	3858391-1	MI
3878678	1975	3858391-1	MI
3888458	1975	3858391-1	MI
3902316	1975	3858391-1	MI
3938321	1976	3858391-2	IN
3952502	1976	3858391-2	IN
3858391	1975	3858391-2	MI
3893291	1975	3858391-2	IN
3938321	1976	3858391-3	IN
3952502	1976	3858391-3	IN
3869660	1975	3858391-3	IN
4041440	1977	3858391-3	IN
4181889	1980	3858391-3	IN
3893291	1975	3858391-3	IN
3858391	1975	3858391-3	MI
3858436	1975	3858436-1	MI
3858436	1975	3858436-2	MI
3858455	1975	3858455-1	MI
3859216	1975	3858455-1	MI
3990549	1976	3858455-1	MI
4006805	1977	3858455-1	MI
3893345	1975	3858455-1	MI
3916710	1975	3858455-1	MI
3916714	1975	3858455-1	MI
4031762	1977	3858455-2	MI
3893345	1975	3858455-2	MI
3916710	1975	3858455-2	MI
3916714	1975	3858455-2	MI
3858455	1975	3858455-2	MI
3858460	1975	3858460-1	MI
5150685	1992	3858460-1	MI
5203305	1993	3858460-1	MI
5644104	1997	3858460-1	MI
4679455	1987	3858460-2	MI
3858460	1975	3858460-2	MI
4174644	1979	3858460-2	MI
4222283	1980	3858460-2	MI
3907469	1975	3858460-2	MI
4341281	1982	3858460-2	MI
3858545	1975	3858545-1	MI
3858545	1975	3858545-2	MI
3912070	1975	3858545-2	MI
3858545	1975	3858545-3	MI
4104412	1978	3858545-4	MI
3858545	1975	3858545-4	MI
4395427	1983	3858545-4	MI
3930767	1976	3858558-1	MI
3996898	1976	3858558-1	MI
3858558	1975	3858558-1	MI
3858606	1975	3858606-1	MI
4930401	1990	3858606-1	MI
4111226	1978	3858606-1	MI
4181148	1980	3858606-1	MI
4227547	1980	3858606-1	MI
4257455	1981	3858606-1	MI
4330013	1982	3858606-1	MI
4372202	1983	3858606-1	MI
3858628	1975	3858628-1	MI
3858647	1975	3858647-1	MI
4071934	1978	3858647-1	MI
5197319	1993	3858647-2	MI
4253224	1981	3858647-2	MI
3858647	1975	3858647-2	MI
3989121	1976	3858678-1	MI
3858678	1975	3858678-1	MI
3858698	1975	3858698-1	MI
3863450	1975	3858698-1	MI
3858822	1975	3858822-1	MI
3858824	1975	3858824-1	MI
3938755	1976	3858824-1	MI
3938754	1976	3858824-1	MI
3940083	1976	3858824-1	MI
4881778	1989	3858824-1	MI
3969795	1976	3858824-1	MI
3995788	1976	3858824-1	MI
4000548	1977	3858824-1	MI
4007948	1977	3858824-1	MI
3874694	1975	3858824-1	MI
4027829	1977	3858824-1	MI
3859921	1975	3858824-1	MI
4065836	1978	3858824-1	MI
4082236	1978	3858824-1	MI
4096606	1978	3858824-1	MI
4120467	1978	3858824-1	MI
4135683	1979	3858824-1	MI
3888541	1975	3858824-1	MI
4163880	1979	3858824-1	MI
4168810	1979	3858824-1	MI
4168850	1979	3858824-1	MI
4190267	1980	3858824-1	MI
4209142	1980	3858824-1	MI
3895823	1975	3858824-1	MI
4230342	1980	3858824-1	MI
4232882	1980	3858824-1	MI
3897611	1975	3858824-1	MI
4266810	1981	3858824-1	MI
3901461	1975	3858824-1	MI
4303209	1981	3858824-1	MI
4306735	1981	3858824-1	MI
4310177	1982	3858824-1	MI
4324418	1982	3858824-1	MI
4327882	1982	3858824-1	MI
4342471	1982	3858824-1	MI
4343488	1982	3858824-1	MI
4350368	1982	3858824-1	MI
4360225	1982	3858824-1	MI
4374449	1983	3858824-1	MI
4381085	1983	3858824-1	MI
4386452	1983	3858824-1	MI
3913862	1975	3858824-1	MI
3913861	1975	3858824-1	MI
4389059	1983	3858824-1	MI
3961504	1976	3858826-1	MI
3869098	1975	3858826-1	MI
3858826	1975	3858826-1	MI
3939599	1976	3858903-1	MI
3858903	1975	3858903-1	MI
4436139	1984	3858903-2	MI
3920283	1975	3858903-2	MI
4481997	1984	3858903-2	MI
3960388	1976	3858903-2	MI
4131296	1978	3858903-2	GA
4144922	1979	3858903-2	GA
4196918	1980	3858903-2	GA
4202564	1980	3858903-2	GA
3858903	1975	3858903-2	MI
4327791	1982	3858903-2	MI
4371214	1983	3858903-2	MI
4381874	1983	3858903-2	MI
4647086	1987	3858914-1	MI
3858914	1975	3858914-1	MI
3858914	1975	3858914-2	MI
4077426	1978	3858914-2	MI
3858944	1975	3858944-1	MI
3858944	1975	3858944-2	MI
3957283	1976	3858944-3	MI
3858944	1975	3858944-3	MI
3863303	1975	3858944-3	MI
4513640	1985	3859013-1	MI
3929117	1975	3859013-1	MI
3966031	1976	3859013-1	MI
3859013	1975	3859013-1	MI
3983698	1976	3859013-1	MI
5025823	1991	3859013-1	MI
5197355	1993	3859013-1	MI
5289844	1994	3859013-1	MI
5378207	1995	3859013-1	MI
5482512	1996	3859013-1	MI
4049093	1977	3859013-1	MI
4091899	1978	3859013-1	MI
3888227	1975	3859013-1	MI
6742642	2004	3859013-1	MI
6773370	2004	3859013-1	MI
6783477	2004	3859013-1	MI
6827664	2004	3859013-1	MI
7189182	2007	3859013-1	MI
7052430	2006	3859013-1	MI
3859022	1975	3859022-1	MI
3912070	1975	3859022-1	MI
3859022	1975	3859022-2	MI
3859040	1975	3859040-1	MI
3948244	1976	3859040-1	MI
3985120	1976	3859040-1	MI
5173047	1992	3859040-1	PA
4091801	1978	3859040-1	MI
4098255	1978	3859040-1	MI
4160641	1979	3859040-1	MI
4165865	1979	3859040-1	MI
4202661	1980	3859040-1	MI
4288062	1981	3859040-1	MI
4330031	1982	3859040-1	MI
4343395	1982	3859040-1	MI
3859081	1975	3859081-1	MI
3859081	1975	3859081-2	MI
4120774	1978	3859142-1	MI
3859142	1975	3859142-1	MI
3859181	1975	3859181-1	MI
4312931	1982	3859181-1	MI
4339512	1982	3859181-1	MI
4436836	1984	3859201-1	PA
4451687	1984	3859201-1	PA
3940329	1976	3859201-1	IL
3859201	1975	3859201-1	IL
3951868	1976	3859201-1	IL
3966895	1976	3859201-1	IL
3972805	1976	3859201-1	MI
5126310	1992	3859201-1	PA
3998900	1976	3859201-1	IL
5175137	1992	3859201-1	PA
5258571	1993	3859201-1	PA
4028225	1977	3859201-1	MI
3878125	1975	3859201-1	IL
3878089	1975	3859201-1	IL
4046715	1977	3859201-1	IL
4053389	1977	3859201-1	MI
4083806	1978	3859201-1	MI
4130597	1978	3859201-1	MI
3888763	1975	3859201-1	IL
3892657	1975	3859201-1	IL
3900387	1975	3859201-1	IL
3909451	1975	3859201-1	IL
3915846	1975	3859201-1	IL
3859216	1975	3859216-2	MI
4023638	1977	3859216-2	MI
4055228	1977	3859216-2	MI
3914176	1975	3859216-2	MI
3859216	1975	3859216-3	MI
4006805	1977	3859216-3	MI
4023638	1977	3859216-3	MI
4055228	1977	3859216-3	MI
3893345	1975	3859216-3	MI
3929802	1975	3859286-1	OH
3932456	1976	3859286-1	OH
3932424	1976	3859286-1	OH
3867409	1975	3859286-1	OH
3859286	1975	3859286-1	OH
3946021	1976	3859286-1	OH
3952014	1976	3859286-1	OH
3957989	1976	3859286-1	MI
3957986	1976	3859286-1	OH
3957988	1976	3859286-1	MI
3962451	1976	3859286-1	MI
3869496	1975	3859286-1	MI
3859307	1975	3859286-1	OH
3974186	1976	3859286-1	OH
3983248	1976	3859286-1	OH
3983124	1976	3859286-1	MI
4064347	1977	3859286-1	OH
4073904	1978	3859286-1	OH
3882113	1975	3859286-1	MI
3882231	1975	3859286-1	OH
4108896	1978	3859286-1	MI
4146624	1979	3859286-1	OH
3903116	1975	3859286-1	OH
3906007	1975	3859286-1	OH
3907791	1975	3859286-1	OH
4380548	1983	3859286-1	MI
4454270	1984	3859359-1	LA
4459399	1984	3859359-1	LA
3935228	1976	3859359-1	MI
4724247	1988	3859359-1	LA
3961033	1976	3859359-1	MI
4849544	1989	3859359-1	LA
3967958	1976	3859359-1	MI
4929745	1990	3859359-1	LA
3859359	1975	3859359-1	MI
5103035	1992	3859359-1	LA
4036809	1977	3859359-1	MI
4131645	1978	3859359-1	MI
4248850	1981	3859359-1	MI
3907847	1975	3859359-1	MI
4326089	1982	3859359-1	MI
4377713	1983	3859359-1	MI
4562296	1985	3859411-1	LA
4599449	1986	3859411-1	LA
4605766	1986	3859411-1	LA
4613705	1986	3859411-1	LA
4626592	1986	3859411-1	LA
4721810	1988	3859411-1	LA
4725681	1988	3859411-1	LA
4798894	1989	3859411-1	LA
3859411	1975	3859411-1	MI
4929764	1990	3859411-1	LA
4950799	1990	3859411-1	LA
4072733	1978	3859411-1	MI
4072732	1978	3859411-1	MI
4261864	1981	3859411-1	MI
4261865	1981	3859411-1	MI
4309314	1982	3859411-1	MI
4361499	1982	3859411-1	MI
4370507	1983	3859411-1	MI
4415749	1983	3859411-1	MI
3918962	1975	3859411-2	MI
4476331	1984	3859411-2	MI
3984237	1976	3859411-2	MI
3994720	1976	3859411-2	MI
4057531	1977	3859411-2	MI
4062898	1977	3859411-2	MI
4066733	1978	3859411-2	MI
4107104	1978	3859411-2	MI
3896208	1975	3859411-2	MI
3899466	1975	3859411-2	MI
4309314	1982	3859411-2	MI
3859411	1975	3859411-2	MI
4361499	1982	3859411-2	MI
4370507	1983	3859411-2	MI
4415749	1983	3859411-2	MI
4430253	1984	3859411-2	MI
4503215	1985	3859421-1	MI
4548957	1985	3859421-1	MI
4594287	1986	3859421-1	MI
4761272	1988	3859421-1	MI
4894287	1990	3859421-1	MI
3859421	1975	3859421-1	MI
4425316	1984	3859421-1	MI
4534897	1985	3859441-1	MI
3932662	1976	3859441-1	MI
3935316	1976	3859441-1	MI
4593098	1986	3859441-1	MI
3867545	1975	3859441-1	MI
3859441	1975	3859441-1	MI
5100909	1992	3859441-1	MI
5137905	1992	3859441-1	MI
5157124	1992	3859441-1	MI
4006132	1977	3859441-1	MI
4008217	1977	3859441-1	MI
5225567	1993	3859441-1	MI
5273975	1993	3859441-1	MI
5436240	1995	3859441-1	MI
4065574	1977	3859441-1	MI
4072498	1978	3859441-1	MI
4097672	1978	3859441-1	MI
4111941	1978	3859441-1	MI
4111939	1978	3859441-1	MI
4113956	1978	3859441-1	MI
4113955	1978	3859441-1	MI
4115649	1978	3859441-1	MI
4153707	1979	3859441-1	MI
4199583	1980	3859441-1	MI
4251438	1981	3859441-1	MI
3859485	1975	3859485-1	MI
3870120	1975	3859485-1	MI
4520241	1985	3859485-2	MI
3859485	1975	3859485-2	MI
3956734	1976	3859515-1	MI
3859515	1975	3859515-1	MI
3991402	1976	3859515-1	MI
4008457	1977	3859515-1	MI
3859627	1975	3859627-1	MI
4652027	1987	3859627-1	MI
4667990	1987	3859627-1	MI
4008298	1977	3859627-1	MI
3874474	1975	3859627-1	MI
3912939	1975	3859627-1	MI
3917330	1975	3859627-1	MI
3859650	1975	3859650-1	MI
3881351	1975	3859650-1	MI
3859660	1975	3859660-1	MI
3859660	1975	3859660-2	MI
3859704	1975	3859704-1	MI
3866287	1975	3859705-1	MI
4665952	1987	3859705-1	MI
3859705	1975	3859705-1	MI
3891823	1975	3859705-1	MI
4371154	1983	3859705-1	MI
3866287	1975	3859705-2	MI
3859705	1975	3859705-2	MI
3891823	1975	3859705-2	MI
4556158	1985	3859710-1	MI
4565309	1986	3859710-1	MI
4744496	1988	3859710-1	MI
4746039	1988	3859710-1	MI
4759480	1988	3859710-1	MI
4793531	1988	3859710-1	MI
4023762	1977	3859710-1	MI
5361948	1994	3859710-1	MI
4034903	1977	3859710-1	MI
4034865	1977	3859710-1	MI
3859710	1975	3859710-1	MI
5584421	1996	3859710-1	MI
4071146	1978	3859710-1	MI
4073457	1978	3859710-1	MI
4101059	1978	3859710-1	MI
4123864	1978	3859710-1	MI
6105836	2000	3859710-1	MI
D429898	2000	3859710-1	MI
6158635	2000	3859710-1	MI
D436743	2001	3859710-1	MI
6422438	2002	3859710-1	MI
4177908	1979	3859710-1	MI
4192441	1980	3859710-1	MI
4198773	1980	3859710-1	MI
4395799	1983	3859710-1	MI
4446996	1984	3859710-2	MI
4565309	1986	3859710-2	MI
5029739	1991	3859710-2	MI
5183191	1993	3859710-2	MI
4007861	1977	3859710-2	MI
4017990	1977	3859710-2	MI
4034865	1977	3859710-2	MI
4046293	1977	3859710-2	MI
5535927	1996	3859710-2	MI
3859710	1975	3859710-2	MI
4101059	1978	3859710-2	MI
4123864	1978	3859710-2	MI
3888355	1975	3859710-2	MI
4177908	1979	3859710-2	MI
4187967	1980	3859710-2	MI
4194274	1980	3859710-2	MI
4198773	1980	3859710-2	MI
4295585	1981	3859710-2	MI
4381599	1983	3859710-2	MI
3859766	1975	3859766-1	MI
3859766	1975	3859766-2	MI
3859775	1975	3859775-1	MI
4194341	1980	3859775-1	MI
3859786	1975	3859786-1	MI
4780049	1988	3859786-2	MI
3999376	1976	3859786-2	MI
3859786	1975	3859786-2	MI
3859786	1975	3859786-3	MI
3859800	1975	3859800-1	MI
4440291	1984	3859862-1	FL
4472983	1984	3859862-1	FL
4490091	1984	3859862-1	FL
4496280	1985	3859862-1	FL
4497393	1985	3859862-1	FL
4498572	1985	3859862-1	FL
4545266	1985	3859862-1	FL
4588338	1986	3859862-1	FL
4588067	1986	3859862-1	FL
3938396	1976	3859862-1	MI
4679666	1987	3859862-1	FL
4726260	1988	3859862-1	FL
4726240	1988	3859862-1	FL
4796477	1989	3859862-1	FL
4819492	1989	3859862-1	FL
3961607	1976	3859862-1	MI
4836040	1989	3859862-1	FL
3869925	1975	3859862-1	MI
3991590	1976	3859862-1	MI
4018090	1977	3859862-1	MI
4068957	1978	3859862-1	MI
4075911	1978	3859862-1	MI
3859862	1975	3859862-1	MI
4137797	1979	3859862-1	MI
4201284	1980	3859862-1	MI
4223568	1980	3859862-1	MI
4223880	1980	3859862-1	MI
4244233	1981	3859862-1	MI
4249652	1981	3859862-1	MI
4271727	1981	3859862-1	MI
4271710	1981	3859862-1	MI
4316535	1982	3859862-1	MI
4343073	1982	3859862-1	MI
4351241	1982	3859862-1	MI
4360097	1982	3859862-1	MI
4359945	1982	3859862-1	MI
4362233	1982	3859862-1	MI
4380959	1983	3859862-1	MI
4394897	1983	3859862-1	MI
4398630	1983	3859862-1	FL
3859866	1975	3859866-1	MI
3859872	1975	3859872-1	MI
3990422	1976	3859972-2	NY
4068640	1978	3859972-2	NY
3880131	1975	3859972-2	NY
3859972	1975	3859972-2	NY
4185779	1980	3859972-2	NY
4367715	1983	3859972-2	MI
3872515	1975	3860008-3	MI
3860008	1975	3860008-3	MI
4685402	1987	3860025-1	MI
4932181	1990	3860025-1	MI
3987812	1976	3860025-1	MI
4015647	1977	3860025-1	MI
3860025	1975	3860025-1	MI
4596736	1986	3860036-1	MI
3942331	1976	3860036-1	MI
3962092	1976	3860036-1	MI
4046497	1977	3860036-1	MI
3882970	1975	3860036-1	MI
3860372	1975	3860036-1	MI
3860036	1975	3860036-1	MI
3912439	1975	3860036-1	MI
3914360	1975	3860036-1	MI
3922208	1975	3860058-1	MI
3926772	1975	3860058-1	MI
3937266	1976	3860058-1	MI
3860058	1975	3860058-1	MI
4018949	1977	3860058-1	MI
5534048	1996	3860058-1	MI
5562950	1996	3860058-1	MI
4126483	1978	3860058-1	MI
4157941	1979	3860058-1	MI
4159229	1979	3860058-1	MI
3891534	1975	3860058-1	MI
3891542	1975	3860058-1	MI
4270957	1981	3860058-1	MI
3915835	1975	3860058-1	MI
4411742	1983	3860058-1	MI
3922208	1975	3860058-2	MI
3926772	1975	3860058-2	MI
3937266	1976	3860058-2	MI
4018949	1977	3860058-2	MI
3860058	1975	3860058-2	MI
4126483	1978	3860058-2	MI
4157941	1979	3860058-2	MI
4159229	1979	3860058-2	MI
3891542	1975	3860058-2	MI
3891534	1975	3860058-2	MI
4270957	1981	3860058-2	MI
3915835	1975	3860058-2	MI
4411742	1983	3860058-2	MI
3922208	1975	3860058-3	MI
3926772	1975	3860058-3	MI
3860058	1975	3860058-3	MI
3891542	1975	3860058-3	MI
3891534	1975	3860058-3	MI
3915835	1975	3860058-3	MI
4473383	1984	3860062-1	MI
4532418	1985	3860062-1	MI
4934949	1990	3860062-1	MI
5687955	1997	3860062-1	MI
3860062	1975	3860062-1	MI
4214121	1980	3860062-1	MI
4312793	1982	3860062-1	MI
3860062	1975	3860062-2	MI
3860125	1975	3860125-1	MI
3880337	1975	3860125-1	MI
3913812	1975	3860125-1	MI
3913272	1975	3860125-1	MI
3860125	1975	3860125-2	MI
3913272	1975	3860125-2	MI
3917336	1975	3860125-2	MI
3860222	1975	3860222-1	MI
4137527	1979	3860222-1	MI
3869017	1975	3860258-1	MI
3860258	1975	3860258-1	MI
3869017	1975	3860258-2	MI
3860258	1975	3860258-2	MI
3869017	1975	3860258-3	MI
5007662	1991	3860258-3	MI
4014219	1977	3860258-3	MI
3860258	1975	3860258-3	MI
6224133	2001	3860258-3	MI
4451054	1984	3860259-2	MI
3940161	1976	3860259-2	MI
3941401	1976	3860259-2	MI
3869138	1975	3860259-2	MI
3869140	1975	3860259-2	MI
3869015	1975	3860259-2	MI
3975038	1976	3860259-2	MI
3988818	1976	3860259-2	MI
3990725	1976	3860259-2	MI
3992036	1976	3860259-2	MI
3992026	1976	3860259-2	MI
5135244	1992	3860259-2	MI
3999872	1976	3860259-2	MI
4016950	1977	3860259-2	MI
4022494	1977	3860259-2	MI
4028784	1977	3860259-2	MI
4046402	1977	3860259-2	MI
4057355	1977	3860259-2	MI
4059361	1977	3860259-2	MI
4062637	1977	3860259-2	MI
4065225	1977	3860259-2	MI
3860259	1975	3860259-2	MI
3887026	1975	3860259-2	MI
3887027	1975	3860259-2	MI
4171929	1979	3860259-2	MI
4217501	1980	3860259-2	MI
3912296	1975	3860259-2	MI
4388836	1983	3860259-2	MI
3860279	1975	3860279-1	NH
4247585	1981	3860279-1	MI
3860287	1975	3860287-1	MI
3999268	1976	3860294-1	MI
3860294	1975	3860294-1	MI
3869175	1975	3860296-1	MI
3988039	1976	3860296-1	MI
3988040	1976	3860296-1	MI
3998494	1976	3860296-1	MI
4063783	1977	3860296-1	MI
4068362	1978	3860296-1	MI
3860296	1975	3860296-1	MI
4084526	1978	3860296-1	MI
4110577	1978	3860296-1	MI
4133583	1979	3860296-1	MI
4146273	1979	3860296-1	MI
3891276	1975	3860296-1	MI
4183587	1980	3860296-1	MI
4210367	1980	3860296-1	MI
4220373	1980	3860296-1	MI
4262967	1981	3860296-1	MI
4270805	1981	3860296-1	MI
4295685	1981	3860296-1	MI
4316638	1982	3860296-1	MI
4357053	1982	3860296-1	MI
3860308	1975	3860308-1	MI
3860320	1975	3860320-1	MI
3860346	1975	3860346-1	MI
3860346	1975	3860346-2	MI
3860353	1975	3860353-1	MI
3860353	1975	3860353-2	MI
4485888	1984	3860360-1	MI
4787421	1988	3860360-1	MI
4846860	1989	3860360-1	MI
3984193	1976	3860360-1	MI
5433483	1995	3860360-1	MI
5748908	1998	3860360-1	MI
3860360	1975	3860360-1	MI
3887295	1975	3860360-1	MI
4145875	1979	3860360-1	MI
4173121	1979	3860360-1	MI
4206596	1980	3860360-1	MI
4270344	1981	3860360-1	MI
4381172	1983	3860360-1	MI
3860362	1975	3860362-1	MI
3860362	1975	3860362-2	MI
3860366	1975	3860366-1	MI
3860366	1975	3860366-2	MI
4077159	1978	3860366-2	MI
3886912	1975	3860366-2	MI
3918137	1975	3860367-1	MI
3930071	1975	3860367-1	MI
3948309	1976	3860367-1	MI
3964145	1976	3860367-1	MI
3981688	1976	3860367-1	MI
3860367	1975	3860367-1	MI
3888746	1975	3860367-1	MI
3890067	1975	3860367-1	MI
3890069	1975	3860367-1	MI
3910734	1975	3860367-1	MI
3918137	1975	3860367-2	MI
3974309	1976	3860367-2	MI
3981688	1976	3860367-2	MI
3981062	1976	3860367-2	MI
3860367	1975	3860367-2	MI
3888746	1975	3860367-2	MI
3888606	1975	3860367-2	MI
3890069	1975	3860367-2	MI
4310477	1982	3860367-2	MI
3909310	1975	3860367-2	MI
4468368	1984	3860375-3	MI
4552526	1985	3860375-3	LA
4560341	1985	3860375-3	MI
4604044	1986	3860375-3	LA
3954186	1976	3860375-3	LA
4034900	1977	3860375-3	LA
3860375	1975	3860375-3	KS
4089442	1978	3860375-3	LA
3883286	1975	3860375-3	KS
4151247	1979	3860375-3	LA
4280805	1981	3860375-3	LA
4280630	1981	3860375-3	LA
3862698	1975	3860375-3	KS
4313905	1982	3860375-3	LA
4315888	1982	3860375-3	LA
4357296	1982	3860375-3	LA
4432719	1984	3860375-3	LA
3860406	1975	3860406-1	MI
3860406	1975	3860406-2	MI
3860521	1975	3860521-1	MI
3920856	1975	3860521-2	MI
3873743	1975	3860521-2	MI
4001133	1977	3860521-2	MI
4017410	1977	3860521-2	MI
3860521	1975	3860521-2	MI
4099985	1978	3860521-2	MI
4153571	1979	3860521-2	MI
3920856	1975	3860521-3	MI
3873743	1975	3860521-3	MI
3860521	1975	3860521-3	MI
4448012	1984	3860523-2	MI
4456118	1984	3860523-2	MI
4478696	1984	3860523-2	MA
4524094	1985	3860523-2	MA
3933684	1976	3860523-2	MA
3960989	1976	3860523-2	MA
5047133	1991	3860523-2	MA
3992512	1976	3860523-2	MA
3992331	1976	3860523-2	MA
5102632	1992	3860523-2	MA
5250162	1993	3860523-2	MA
5300206	1994	3860523-2	MA
4044193	1977	3860523-2	MA
4059541	1977	3860523-2	MA
4082699	1978	3860523-2	MA
4102819	1978	3860523-2	MA
5958197	1999	3860523-2	MA
3860523	1975	3860523-2	MA
6077621	2000	3860523-2	MA
6103077	2000	3860523-2	MA
6149782	2000	3860523-2	MA
6165636	2000	3860523-2	MA
4166143	1979	3860523-2	MA
6358381	2002	3860523-2	MA
6368476	2002	3860523-2	MA
6379834	2002	3860523-2	MA
6402930	2002	3860523-2	MA
6444602	2002	3860523-2	MA
6673127	2004	3860523-2	MA
4221162	1980	3860523-2	MI
4244281	1981	3860523-2	MI
4248682	1981	3860523-2	MA
4293396	1981	3860523-2	MA
4331520	1982	3860523-2	MA
4337059	1982	3860523-2	MI
4412894	1983	3860523-2	MA
4422911	1983	3860523-2	MA
3918236	1975	3860523-2	MI
3925298	1975	3860546-1	MI
4056493	1977	3860546-1	MI
3860546	1975	3860546-1	MI
4089844	1978	3860546-1	MI
4112214	1978	3860546-1	MI
4148704	1979	3860546-1	MI
4155824	1979	3860546-1	MI
4186117	1980	3860546-1	MI
4231907	1980	3860546-1	MI
4246087	1981	3860546-1	MI
4339368	1982	3860546-1	MI
3860551	1975	3860551-1	MI
4460744	1984	3860551-2	MI
4508871	1985	3860551-2	TX
4547530	1985	3860551-2	TX
4576721	1986	3860551-2	TX
4678833	1987	3860551-2	TX
3860551	1975	3860551-2	MI
4243765	1981	3860551-2	MI
4366289	1982	3860551-2	MI
3860551	1975	3860551-3	MI
3860554	1975	3860554-1	MI
4038226	1977	3860621-3	MI
3860621	1975	3860621-3	MI
4517111	1985	3860633-1	MI
4525495	1985	3860633-1	MI
4608419	1986	3860633-1	MI
4634720	1987	3860633-1	MI
4636526	1987	3860633-1	MI
4661536	1987	3860633-1	MI
4695295	1987	3860633-1	MI
4698375	1987	3860633-1	MI
4818536	1989	3860633-1	MI
4828835	1989	3860633-1	MI
4842604	1989	3860633-1	MI
3966701	1976	3860633-1	MI
5007930	1991	3860633-1	MI
5133920	1992	3860633-1	MI
5154749	1992	3860633-1	MI
5260259	1993	3860633-1	MI
4045384	1977	3860633-1	MI
4046723	1977	3860633-1	MI
4066684	1978	3860633-1	MI
3860633	1975	3860633-1	MI
4210723	1980	3860633-1	MI
4419453	1983	3860633-1	MI
4421896	1983	3860633-1	MI
3860663	1975	3860663-1	MI
3860663	1975	3860663-2	MI
3860663	1975	3860663-3	MI
3869510	1975	3860693-1	NY
3989715	1976	3860693-1	MI
4013730	1977	3860693-1	MI
3860693	1975	3860693-1	NY
4031147	1977	3860693-1	MI
4031142	1977	3860693-1	MI
3865728	1975	3860709-1	MI
3860709	1975	3860709-1	MI
3865728	1975	3860709-2	MI
3860709	1975	3860709-2	MI
3860719	1975	3860719-1	MI
3860777	1975	3860777-1	MI
3860794	1975	3860794-1	MI
4257034	1981	3860794-1	MI
4355619	1982	3860794-1	MI
4380800	1983	3860794-1	MI
4433381	1984	3860794-1	MI
3860794	1975	3860794-2	MI
3916160	1975	3860794-2	MI
3915284	1975	3860794-2	MI
3860805	1975	3860805-1	MI
4001604	1977	3860869-1	MI
3860869	1975	3860869-1	MI
3860875	1975	3860875-1	MI
3883753	1975	3860875-1	MI
3860875	1975	3860875-2	MI
3860904	1975	3860904-1	MI
3943610	1976	3860999-1	MI
3968613	1976	3860999-1	MI
3975008	1976	3860999-1	MI
3869760	1975	3860999-1	MI
3871430	1975	3860999-1	MI
5277530	1994	3860999-1	CA
4043579	1977	3860999-1	MI
5584630	1996	3860999-1	CA
4092766	1978	3860999-1	MI
6012888	2000	3860999-1	CA
6076565	2000	3860999-1	CA
4147005	1979	3860999-1	CA
3860999	1975	3860999-1	MI
3910627	1975	3860999-1	MI
3914061	1975	3860999-1	MI
3927499	1975	3861107-1	MI
3948012	1976	3861107-1	MI
3994111	1976	3861107-1	MI
3861107	1975	3861107-1	MI
3914063	1975	3861107-1	MI
3861108	1975	3861108-1	MI
3861198	1975	3861198-1	MI
7392713	2008	3861199-1	CA
6895825	2005	3861199-1	CA
4523482	1985	3861199-1	CA
4549436	1985	3861199-1	CA
4567769	1986	3861199-1	CA
4612797	1986	3861199-1	CA
4620093	1986	3861199-1	CA
5001346	1991	3861199-1	CA
5040415	1991	3861199-1	CA
5235524	1993	3861199-1	CA
5349183	1994	3861199-1	CA
3879700	1975	3861199-1	MI
7318007	2008	3861199-1	CA
3861199	1975	3861199-1	MI
7061607	2006	3861199-1	CA
4416161	1983	3861199-1	CA
